layer,expert,beta_global,signed_residual,absolute_residual,signed_residual_over_abs_g0_pct,ratio_deviation_percentage_points
0,64,0.25,-5.684341886080802e-14,5.684341886080802e-14,-3.93857089742701e-06,3.938570898753824e-06
0,65,0.25,7.105427357601002e-15,7.105427357601002e-15,6.929609113777557e-07,-6.929609099870504e-07
0,66,0.25,5.329070518200751e-15,5.329070518200751e-15,2.7729219805865143e-06,-2.772921973814846e-06
0,67,0.25,7.105427357601002e-15,7.105427357601002e-15,1.3970155612445754e-06,-1.3970155663400874e-06
0,68,0.25,-1.4210854715202004e-14,1.4210854715202004e-14,-1.9595104014339227e-06,1.9595103992742224e-06
0,69,0.25,1.7763568394002505e-14,1.7763568394002505e-14,5.186868558402003e-06,-5.186868563100688e-06
0,70,0.25,7.105427357601002e-15,7.105427357601002e-15,2.8760541457457696e-06,-2.8760541397332418e-06
0,71,0.25,1.2434497875801753e-14,1.2434497875801753e-14,5.40907087585932e-06,-5.409070880091349e-06
0,72,0.25,1.2434497875801753e-14,1.2434497875801753e-14,6.686447087565138e-06,-6.686447093784409e-06
0,73,0.25,5.329070518200751e-15,5.329070518200751e-15,3.9180725799437e-06,-3.918072579267573e-06
0,74,0.25,2.4868995751603507e-14,2.4868995751603507e-14,1.0345657888957276e-05,-1.0345657884158754e-05
0,75,0.25,1.4210854715202004e-14,1.4210854715202004e-14,1.1777801134466072e-06,-1.177780120542593e-06
0,76,0.25,-3.552713678800501e-15,3.552713678800501e-15,-6.703948665987959e-06,6.703948670860882e-06
0,77,0.25,-7.105427357601002e-15,7.105427357601002e-15,-1.8515384618233135e-06,1.8515384567763249e-06
0,78,0.25,7.105427357601002e-15,7.105427357601002e-15,1.5735351033337354e-06,-1.573535101329071e-06
0,79,0.25,-7.105427357601002e-15,7.105427357601002e-15,-9.144773134822012e-07,9.144773116531724e-07
0,80,0.25,-1.4210854715202004e-14,1.4210854715202004e-14,-3.5116847799367614e-06,3.511684781187796e-06
0,81,0.25,0.0,0.0,0.0,0.0
0,82,0.25,-5.684341886080802e-14,5.684341886080802e-14,-3.652181966898668e-06,3.652181973734514e-06
0,83,0.25,4.973799150320701e-14,4.973799150320701e-14,7.844790066469578e-06,-7.8447900619949e-06
0,84,0.25,5.684341886080802e-14,5.684341886080802e-14,3.0316806995081767e-06,-3.031680705589679e-06
0,85,0.25,0.0,0.0,0.0,0.0
0,86,0.25,0.0,0.0,0.0,0.0
0,87,0.25,-7.105427357601002e-15,7.105427357601002e-15,-9.170956870860711e-07,9.170956900561578e-07
0,88,0.25,5.329070518200751e-15,5.329070518200751e-15,2.5679362075341675e-06,-2.5679362067876355e-06
0,89,0.25,-3.552713678800501e-15,3.552713678800501e-15,-9.940041273436978e-07,9.940041252320952e-07
0,90,0.25,-5.329070518200751e-15,5.329070518200751e-15,-3.938290661078845e-06,3.93829066069884e-06
0,91,0.25,-1.4210854715202004e-14,1.4210854715202004e-14,-1.6585956087155352e-06,1.6585956075232389e-06
0,92,0.25,0.0,0.0,0.0,0.0
0,93,0.25,4.973799150320701e-14,4.973799150320701e-14,7.960515479313326e-06,-7.96051547524712e-06
0,94,0.25,1.7763568394002505e-14,1.7763568394002505e-14,9.398407909700098e-06,-9.39840791147617e-06
0,95,0.25,-1.4210854715202004e-14,1.4210854715202004e-14,-4.058478124275308e-06,4.058478126012233e-06
0,96,0.25,0.0,0.0,0.0,0.0
0,97,0.25,2.1316282072803006e-14,2.1316282072803006e-14,4.930253025186822e-06,-4.930253027168874e-06
0,98,0.25,-4.263256414560601e-14,4.263256414560601e-14,-2.7903663605932406e-06,2.790366366411945e-06
0,99,0.25,-1.0658141036401503e-14,1.0658141036401503e-14,-2.8949486812447276e-06,2.8949486789997536e-06
0,100,0.25,1.4210854715202004e-14,1.4210854715202004e-14,2.249768993719725e-06,-2.2497689968759005e-06
0,101,0.25,7.105427357601002e-15,7.105427357601002e-15,1.739491401937529e-06,-1.7394913953694413e-06
0,102,0.25,-1.4210854715202004e-14,1.4210854715202004e-14,-7.925371908379784e-07,7.925371932060443e-07
0,103,0.25,1.4210854715202004e-14,1.4210854715202004e-14,4.180383899702892e-06,-4.180383896823514e-06
0,104,0.25,8.526512829121202e-14,8.526512829121202e-14,4.303928758157595e-06,-4.303928761828502e-06
0,105,0.25,1.4210854715202004e-14,1.4210854715202004e-14,4.140297800027922e-06,-4.1402978041560345e-06
0,106,0.25,-1.4210854715202004e-13,1.4210854715202004e-13,-3.647976352241359e-06,3.6479763565466783e-06
0,107,0.25,0.0,0.0,0.0,0.0
0,108,0.25,-2.1316282072803006e-14,2.1316282072803006e-14,-4.295665747718758e-06,4.29566574666751e-06
0,109,0.25,8.881784197001252e-15,8.881784197001252e-15,3.7895729566615038e-06,-3.789572957657583e-06
0,110,0.25,-1.4210854715202004e-14,1.4210854715202004e-14,-1.370348905631142e-06,1.3703489116778655e-06
0,111,0.25,3.552713678800501e-15,3.552713678800501e-15,7.200913997611888e-07,-7.200913927363217e-07
0,112,0.25,7.105427357601002e-15,7.105427357601002e-15,1.2928537714638937e-06,-1.2928537671541562e-06
0,113,0.25,7.105427357601002e-15,7.105427357601002e-15,4.591852290764903e-06,-4.5918522886267965e-06
0,114,0.25,5.684341886080802e-14,5.684341886080802e-14,1.6772563038839553e-06,-1.677256307175412e-06
0,115,0.25,-5.684341886080802e-14,5.684341886080802e-14,-1.7689876232427141e-06,1.7689876301574259e-06
0,116,0.25,-3.552713678800501e-15,3.552713678800501e-15,-8.070119134649518e-07,8.070119150715982e-07
0,117,0.25,-3.552713678800501e-15,3.552713678800501e-15,-1.8812578631875537e-06,1.881257858826757e-06
0,118,0.25,1.7763568394002505e-15,1.7763568394002505e-15,1.0061365880322628e-06,-1.00613658560178e-06
0,119,0.25,-7.105427357601002e-15,7.105427357601002e-15,-2.13416833380783e-06,2.134168340717224e-06
0,120,0.25,-5.684341886080802e-14,5.684341886080802e-14,-3.54635482953949e-06,3.5463548329062178e-06
0,121,0.25,8.881784197001252e-16,8.881784197001252e-16,1.4022143657086121e-06,-1.4022143659531139e-06
0,122,0.25,2.842170943040401e-14,2.842170943040401e-14,7.649063418078837e-06,-7.649063419989943e-06
0,123,0.25,-8.881784197001252e-15,8.881784197001252e-15,-5.478269348973427e-06,5.478269343939246e-06
0,124,0.25,4.263256414560601e-14,4.263256414560601e-14,4.005784780506761e-06,-4.005784774108179e-06
0,125,0.25,0.0,0.0,0.0,0.0
0,126,0.25,-2.842170943040401e-14,2.842170943040401e-14,-2.3519813467181768e-06,2.3519813510120002e-06
0,127,0.25,-1.0658141036401503e-14,1.0658141036401503e-14,-2.441141872428074e-06,2.441141873532615e-06
0,0,0.5,3.552713678800501e-15,3.552713678800501e-15,1.8794646683195933e-06,-1.8794646692299466e-06
0,1,0.5,0.0,0.0,0.0,0.0
0,2,0.5,-2.842170943040401e-14,2.842170943040401e-14,-2.680712887339556e-06,2.6807128890027343e-06
0,3,0.5,0.0,0.0,0.0,0.0
0,4,0.5,7.105427357601002e-15,7.105427357601002e-15,1.6346264623531795e-06,-1.634626464408484e-06
0,5,0.5,-2.1316282072803006e-14,2.1316282072803006e-14,-7.872609423104104e-06,7.872609423031918e-06
0,6,0.5,-3.552713678800501e-15,3.552713678800501e-15,-2.200568142683078e-06,2.2005681401537913e-06
0,7,0.5,0.0,0.0,0.0,0.0
0,8,0.5,-4.263256414560601e-14,4.263256414560601e-14,-6.838016105533747e-06,6.838016105348288e-06
0,9,0.5,-3.552713678800501e-15,3.552713678800501e-15,-7.88927528367763e-06,7.889275281058872e-06
0,10,0.5,0.0,0.0,0.0,0.0
0,11,0.5,3.552713678800501e-15,3.552713678800501e-15,2.3279216604078163e-06,-2.3279216634364275e-06
0,12,0.5,0.0,0.0,0.0,0.0
0,13,0.5,-2.842170943040401e-14,2.842170943040401e-14,-2.2728770759890993e-06,2.272877075881752e-06
0,14,0.5,0.0,0.0,0.0,0.0
0,15,0.5,0.0,0.0,0.0,0.0
0,16,0.5,-1.1368683772161603e-13,1.1368683772161603e-13,-3.256168860749222e-06,3.2561688598775618e-06
0,17,0.5,1.4210854715202004e-14,1.4210854715202004e-14,1.8097293292806495e-06,-1.8097293263963365e-06
0,18,0.5,0.0,0.0,0.0,0.0
0,19,0.5,-5.684341886080802e-14,5.684341886080802e-14,-4.1937470895395195e-06,4.193747088265809e-06
0,20,0.5,-1.0658141036401503e-14,1.0658141036401503e-14,-4.840192025260898e-06,4.840192026733803e-06
0,21,0.5,-5.684341886080802e-14,5.684341886080802e-14,-2.6792522935605295e-06,2.6792522902496785e-06
0,22,0.5,0.0,0.0,0.0,0.0
0,23,0.5,7.105427357601002e-15,7.105427357601002e-15,1.5653152194221306e-06,-1.5653152161121398e-06
0,24,0.5,0.0,0.0,0.0,0.0
0,25,0.5,2.842170943040401e-14,2.842170943040401e-14,1.7459283205636138e-05,-1.745928320673329e-05
0,26,0.5,-1.4210854715202004e-14,1.4210854715202004e-14,-2.3603763062971583e-06,2.3603763068535955e-06
0,27,0.5,-1.4210854715202004e-14,1.4210854715202004e-14,-2.496055857337029e-06,2.4960558562270307e-06
0,28,0.5,1.4210854715202004e-14,1.4210854715202004e-14,1.697727727255287e-06,-1.6977277255136869e-06
0,29,0.5,7.105427357601002e-15,7.105427357601002e-15,2.8010303758299315e-06,-2.801030376531344e-06
0,30,0.5,-7.105427357601002e-15,7.105427357601002e-15,-1.7319095466595136e-06,1.7319095491075132e-06
0,31,0.5,1.4210854715202004e-14,1.4210854715202004e-14,1.977736462423581e-06,-1.977736459934931e-06
0,32,0.5,-2.842170943040401e-14,2.842170943040401e-14,-7.82319455142663e-06,7.823194550837798e-06
0,33,0.5,-2.842170943040401e-14,2.842170943040401e-14,-3.062058900846399e-06,3.0620589015484256e-06
0,34,0.5,-2.842170943040401e-14,2.842170943040401e-14,-2.0578291984479524e-06,2.057829199486605e-06
0,35,0.5,0.0,0.0,0.0,0.0
0,36,0.5,-3.552713678800501e-15,3.552713678800501e-15,-4.161550127483886e-06,4.161550130277192e-06
0,37,0.5,1.4210854715202004e-14,1.4210854715202004e-14,2.596867440356577e-06,-2.5968674393084257e-06
0,38,0.5,0.0,0.0,0.0,0.0
0,39,0.5,-2.1316282072803006e-14,2.1316282072803006e-14,-7.386138610936183e-06,7.3861386127305195e-06
0,40,0.5,4.263256414560601e-14,4.263256414560601e-14,9.0890361986015e-06,-9.089036197451605e-06
0,41,0.5,0.0,0.0,0.0,0.0
0,42,0.5,0.0,0.0,0.0,0.0
0,43,0.5,3.552713678800501e-15,3.552713678800501e-15,2.1816678292047307e-06,-2.181667831280265e-06
0,44,0.5,1.4210854715202004e-14,1.4210854715202004e-14,4.245177329971946e-06,-4.245177329664784e-06
0,45,0.5,0.0,0.0,0.0,0.0
0,46,0.5,7.105427357601002e-15,7.105427357601002e-15,2.6345471113402818e-06,-2.634547108470997e-06
0,47,0.5,3.552713678800501e-15,3.552713678800501e-15,2.280735869393022e-06,-2.280735870385797e-06
0,48,0.5,1.7763568394002505e-15,1.7763568394002505e-15,1.4733497260188316e-06,-1.4733497266661288e-06
0,49,0.5,1.4210854715202004e-14,1.4210854715202004e-14,2.689322812917635e-06,-2.6893228124436064e-06
0,50,0.5,-2.842170943040401e-14,2.842170943040401e-14,-2.819946474031987e-06,2.8199464736644586e-06
0,51,0.5,-2.842170943040401e-14,2.842170943040401e-14,-9.446153148591767e-06,9.446153150349801e-06
0,52,0.5,2.842170943040401e-14,2.842170943040401e-14,1.0290487072421258e-05,-1.0290487075792498e-05
0,53,0.5,0.0,0.0,0.0,0.0
0,54,0.5,-2.842170943040401e-14,2.842170943040401e-14,-1.0600954319109715e-05,1.0600954318817912e-05
0,55,0.5,1.0658141036401503e-14,1.0658141036401503e-14,5.666912698829771e-06,-5.666912699098248e-06
0,56,0.5,-1.4210854715202004e-14,1.4210854715202004e-14,-2.8089239063075564e-06,2.8089239094697405e-06
0,57,0.5,0.0,0.0,0.0,0.0
0,58,0.5,-1.4210854715202004e-14,1.4210854715202004e-14,-4.402142011868703e-06,4.402142010917487e-06
0,59,0.5,-2.842170943040401e-14,2.842170943040401e-14,-4.729099225770791e-06,4.729099224221045e-06
0,60,0.5,2.842170943040401e-14,2.842170943040401e-14,1.888878630179173e-06,-1.88887862861975e-06
0,61,0.5,1.4210854715202004e-14,1.4210854715202004e-14,2.484072623154856e-06,-2.4840726240427102e-06
0,62,0.5,0.0,0.0,0.0,0.0
0,63,0.5,0.0,0.0,0.0,0.0
0,64,0.5,-5.684341886080802e-14,5.684341886080802e-14,-3.93857089742701e-06,3.938570898753824e-06
0,65,0.5,0.0,0.0,0.0,0.0
0,66,0.5,0.0,0.0,0.0,0.0
0,67,0.5,-1.4210854715202004e-14,1.4210854715202004e-14,-2.794031122489151e-06,2.7940311255747474e-06
0,68,0.5,2.842170943040401e-14,2.842170943040401e-14,3.919020802867845e-06,-3.919020805653872e-06
0,69,0.5,7.105427357601002e-15,7.105427357601002e-15,2.0747474233608013e-06,-2.074747420977019e-06
0,70,0.5,-3.552713678800501e-15,3.552713678800501e-15,-1.4380270728728848e-06,1.4380270698666209e-06
0,71,0.5,3.552713678800501e-15,3.552713678800501e-15,1.5454488216740913e-06,-1.5454488249133647e-06
0,72,0.5,-3.552713678800501e-15,3.552713678800501e-15,-1.9104134535900393e-06,1.910413452321791e-06
0,73,0.5,-3.552713678800501e-15,3.552713678800501e-15,-2.6120483866291334e-06,2.6120483838099062e-06
0,74,0.5,7.105427357601002e-15,7.105427357601002e-15,2.955902253987793e-06,-2.955902253631848e-06
0,75,0.5,2.842170943040401e-14,2.842170943040401e-14,2.3555602268932143e-06,-2.3555602268743314e-06
0,76,0.5,1.7763568394002505e-15,1.7763568394002505e-15,3.3519743329939795e-06,-3.351974335430441e-06
0,77,0.5,1.4210854715202004e-14,1.4210854715202004e-14,3.703076923646627e-06,-3.703076920658077e-06
0,78,0.5,-3.552713678800501e-14,3.552713678800501e-14,-7.867675516668677e-06,7.867675513750783e-06
0,79,0.5,-1.4210854715202004e-14,1.4210854715202004e-14,-1.8289546269644024e-06,1.828954630411772e-06
0,80,0.5,7.105427357601002e-15,7.105427357601002e-15,1.7558423899683807e-06,-1.755842390593898e-06
0,81,0.5,1.4210854715202004e-14,1.4210854715202004e-14,1.451630453906262e-06,-1.4516304531753121e-06
0,82,0.5,-2.842170943040401e-14,2.842170943040401e-14,-1.826090983449334e-06,1.826090986867257e-06
0,83,0.5,0.0,0.0,0.0,0.0
0,84,0.5,0.0,0.0,0.0,0.0
0,85,0.5,-2.842170943040401e-14,2.842170943040401e-14,-4.9754956837574945e-06,4.975495684789166e-06
0,86,0.5,0.0,0.0,0.0,0.0
0,87,0.5,0.0,0.0,0.0,0.0
0,88,0.5,1.7763568394002505e-14,1.7763568394002505e-14,8.559787358447225e-06,-8.559787360695736e-06
0,89,0.5,0.0,0.0,0.0,0.0
0,90,0.5,-1.0658141036401503e-14,1.0658141036401503e-14,-7.87658132215769e-06,7.87658132139768e-06
0,91,0.5,1.4210854715202004e-14,1.4210854715202004e-14,1.6585956087155352e-06,-1.6585956075232389e-06
