layer,expert,loss_fn,beta_global,num_score_tokens,gradient_signed,gradient_abs,gradient_at_global_zero,ratio_to_global_zero_pct,ratio_valid,first_order_signed,first_order_abs
0,65,l2,0.25,4096,-7.690290146911138e-07,7.690290146911138e-07,-1.025372029062055e-06,74.99999930703909,True,1.9225725367277846e-07,1.9225725367277846e-07
0,66,l2,0.25,4096,-1.4413686244552082e-07,1.4413686244552082e-07,-1.9218249036612178e-07,74.99999722707803,True,3.6034215611380205e-08,3.6034215611380205e-08
0,67,l2,0.25,4096,-3.814610636254656e-07,3.814610636254656e-07,-5.08614760974524e-07,74.99999860298443,True,9.53652659063664e-08,9.53652659063664e-08
0,68,l2,0.25,4096,-5.439185883915343e-07,5.439185883915343e-07,-7.252247655742394e-07,75.0000019595104,True,1.3597964709788357e-07,1.3597964709788357e-07
0,69,l2,0.25,4096,-2.5685392301966203e-07,2.5685392301966203e-07,-3.4247192104430724e-07,74.99999481313144,True,6.421348075491551e-08,6.421348075491551e-08
0,70,l2,0.25,4096,-1.8529102874254022e-07,1.8529102874254022e-07,-2.4705471446395677e-07,74.99999712394586,True,4.6322757185635055e-08,4.6322757185635055e-08
0,71,l2,0.25,4096,-1.7241173111415264e-07,1.7241173111415264e-07,-2.2988232473153403e-07,74.99999459092912,True,4.310293277853816e-08,4.310293277853816e-08
0,72,l2,0.25,4096,-1.3947425969718097e-07,1.3947425969718097e-07,-1.859656961755718e-07,74.9999933135529,True,3.486856492429524e-08,3.486856492429524e-08
0,73,l2,0.25,4096,-1.0200940891991195e-07,1.0200940891991195e-07,-1.3601255233197662e-07,74.99999608192742,True,2.5502352229977987e-08,2.5502352229977987e-08
0,74,l2,0.25,4096,-1.8028572412731592e-07,1.8028572412731592e-07,-2.403809986617489e-07,74.99998965434212,True,4.507143103182898e-08,4.507143103182898e-08
0,75,l2,0.25,4096,-9.049346942902048e-07,9.049346942902048e-07,-1.206579611334746e-06,74.99999882221988,True,2.262336735725512e-07,2.262336735725512e-07
0,76,l2,0.25,4096,-3.974576223697568e-08,3.974576223697568e-08,-5.2994344912349334e-08,75.00000670394867,True,9.93644055924392e-09,9.93644055924392e-09
0,77,l2,0.25,4096,-2.878185227928043e-07,2.878185227928043e-07,-3.8375802091650257e-07,75.00000185153846,True,7.195463069820107e-08,7.195463069820107e-08
0,78,l2,0.25,4096,-3.386686699968777e-07,3.386686699968777e-07,-4.515582361364068e-07,74.9999984264649,True,8.466716749921943e-08,8.466716749921943e-08
0,79,l2,0.25,4096,-5.827449740536395e-07,5.827449740536395e-07,-7.769932892642828e-07,75.00000091447731,True,1.4568624351340986e-07,1.4568624351340986e-07
0,80,l2,0.25,4096,-3.03505075294197e-07,3.03505075294197e-07,-4.0467341477778973e-07,75.00000351168478,True,7.587626882354925e-08,7.587626882354925e-08
0,81,l2,0.25,4096,-7.342186165715248e-07,7.342186165715248e-07,-9.789581554286997e-07,75.0,True,1.835546541428812e-07,1.835546541428812e-07
0,82,l2,0.25,4096,-1.1673176913973293e-06,1.1673176913973293e-06,-1.5564235127385473e-06,75.00000365218197,True,2.9182942284933233e-07,2.9182942284933233e-07
0,83,l2,0.25,4096,-4.755192861694013e-07,4.755192861694013e-07,-6.340257812098571e-07,74.99999215520994,True,1.1887982154235033e-07,1.1887982154235033e-07
0,84,l2,0.25,4096,-1.406235242029652e-06,1.406235242029652e-06,-1.8749803984974278e-06,74.9999969683193,True,3.51558810507413e-07,3.51558810507413e-07
0,85,l2,0.25,4096,-4.284252952402312e-07,4.284252952402312e-07,-5.712337269869749e-07,75.0,True,1.071063238100578e-07,1.071063238100578e-07
0,86,l2,0.25,4096,-2.80848581724058e-07,2.80848581724058e-07,-3.7446477563207736e-07,75.0,True,7.02121454310145e-08,7.02121454310145e-08
0,87,l2,0.25,4096,-5.81081195605293e-07,5.81081195605293e-07,-7.747749179998209e-07,75.00000091709569,True,1.4527029890132326e-07,1.4527029890132326e-07
0,88,l2,0.25,4096,-1.556426028059832e-07,1.556426028059832e-07,-2.0752347751340494e-07,74.9999974320638,True,3.89106507014958e-08,3.89106507014958e-08
0,89,l2,0.25,4096,-2.6806078778918163e-07,2.6806078778918163e-07,-3.5741437898195727e-07,75.00000099400413,True,6.701519694729541e-08,6.701519694729541e-08
0,90,l2,0.25,4096,-1.014857318182294e-07,1.014857318182294e-07,-1.3531430198554517e-07,75.00000393829066,True,2.537143295455735e-08,2.537143295455735e-08
0,91,l2,0.25,4096,-6.426003551496251e-07,6.426003551496251e-07,-8.568004545850272e-07,75.00000165859561,True,1.6065008878740628e-07,1.6065008878740628e-07
0,92,l2,0.25,4096,-1.5139034559297215e-07,1.5139034559297215e-07,-2.0185379412396287e-07,75.0,True,3.784758639824304e-08,3.784758639824304e-08
0,93,l2,0.25,4096,-4.6860645852575544e-07,4.6860645852575544e-07,-6.248086776849959e-07,74.99999203948452,True,1.1715161463143886e-07,1.1715161463143886e-07
0,94,l2,0.25,4096,-1.4175459028820114e-07,1.4175459028820114e-07,-1.8900614406902605e-07,74.99999060159209,True,3.5438647572050286e-08,3.5438647572050286e-08
0,95,l2,0.25,4096,-2.6261424324047766e-07,2.6261424324047766e-07,-3.501523053728306e-07,75.00000405847813,True,6.565356081011942e-08,6.565356081011942e-08
0,96,l2,0.25,4096,-2.364810640642645e-07,2.364810640642645e-07,-3.1530808541901933e-07,75.0,True,5.9120266016066125e-08,5.9120266016066125e-08
0,97,l2,0.25,4096,-3.242675461478939e-07,3.242675461478939e-07,-4.3235675661890127e-07,74.99999506974697,True,8.106688653697347e-08,8.106688653697347e-08
0,98,l2,0.25,4096,-1.1458862445579143e-06,1.1458862445579143e-06,-1.5278482692338002e-06,75.00000279036637,True,2.864715611394786e-07,2.864715611394786e-07
0,99,l2,0.25,4096,-2.7612254882569687e-07,2.7612254882569687e-07,-3.681633842234078e-07,75.00000289494868,True,6.903063720642422e-08,6.903063720642422e-08
0,100,l2,0.25,4096,-4.7374378198128397e-07,4.7374378198128397e-07,-6.316583949228516e-07,74.999997750231,True,1.1843594549532099e-07,1.1843594549532099e-07
0,101,l2,0.25,4096,-3.063579612216927e-07,3.063579612216927e-07,-4.084772911028267e-07,74.9999982605086,True,7.658949030542317e-08,7.658949030542317e-08
0,102,l2,0.25,4096,-1.3448127447190927e-06,1.3448127447190927e-06,-1.7930836406776507e-06,75.0000007925372,True,3.362031861797732e-07,3.362031861797732e-07
0,103,l2,0.25,4096,-2.5495602073988266e-07,2.5495602073988266e-07,-3.399413799343165e-07,74.9999958196161,True,6.373900518497067e-08,6.373900518497067e-08
0,104,l2,0.25,4096,-1.4858248391647066e-06,1.4858248391647066e-06,-1.98109989923978e-06,74.99999569607124,True,3.7145620979117666e-07,3.7145620979117666e-07
0,105,l2,0.25,4096,-2.574244888364774e-07,2.574244888364774e-07,-3.4323267072977615e-07,74.9999958597022,True,6.435612220911935e-08,6.435612220911935e-08
0,106,l2,0.25,4096,-2.921658619925438e-06,2.921658619925438e-06,-3.895544637089188e-06,75.00000364797636,True,7.304146549813595e-07,7.304146549813595e-07
0,107,l2,0.25,4096,-6.760238875358482e-07,6.760238875358482e-07,-9.013651833811309e-07,75.0,True,1.6900597188396205e-07,1.6900597188396205e-07
0,108,l2,0.25,4096,-3.7217077419882116e-07,3.7217077419882116e-07,-4.962276705100521e-07,75.00000429566575,True,9.304269354970529e-08,9.304269354970529e-08
0,109,l2,0.25,4096,-1.7578069844148558e-07,1.7578069844148558e-07,-2.3437427643102637e-07,74.99999621042704,True,4.3945174610371396e-08,4.3945174610371396e-08
0,110,l2,0.25,4096,-7.777684345455782e-07,7.777684345455782e-07,-1.037024560446298e-06,75.00000137034891,True,1.9444210863639455e-07,1.9444210863639455e-07
0,111,l2,0.25,4096,-3.7002736519298196e-07,3.7002736519298196e-07,-4.933698249942609e-07,74.99999927990861,True,9.250684129824549e-08,9.250684129824549e-08
0,112,l2,0.25,4096,-4.1219436752726324e-07,4.1219436752726324e-07,-5.495924995102541e-07,74.99999870714623,True,1.0304859188181581e-07,1.0304859188181581e-07
0,113,l2,0.25,4096,-1.1605491323507522e-07,1.1605491323507522e-07,-1.5473989378733677e-07,74.99999540814771,True,2.9013728308768805e-08,2.9013728308768805e-08
0,114,l2,0.25,4096,-2.5418037239433033e-06,2.5418037239433033e-06,-3.3890717077156296e-06,74.99999832274369,True,6.354509309858258e-07,6.354509309858258e-07
0,115,l2,0.25,4096,-2.409997932772967e-06,2.409997932772967e-06,-3.2133305012393976e-06,75.00000176898763,True,6.024994831932418e-07,6.024994831932418e-07
0,116,l2,0.25,4096,-3.301729805116338e-07,3.301729805116338e-07,-4.402306359452268e-07,75.00000080701192,True,8.254324512790845e-08,8.254324512790845e-08
0,117,l2,0.25,4096,-1.4163583728077356e-07,1.4163583728077356e-07,-1.8884777830407984e-07,75.00000188125786,True,3.540895932019339e-08,3.540895932019339e-08
0,118,l2,0.25,4096,-1.324141898351172e-07,1.324141898351172e-07,-1.765522554819654e-07,74.99999899386341,True,3.31035474587793e-08,3.31035474587793e-08
0,119,l2,0.25,4096,-2.497024524927838e-07,2.497024524927838e-07,-3.3293659384980856e-07,75.00000213416834,True,6.242561312319594e-08,6.242561312319594e-08
0,120,l2,0.25,4096,-1.2021517363791645e-06,1.2021517363791645e-06,-1.6028689060476609e-06,75.00000354635483,True,3.005379340947911e-07,3.005379340947911e-07
0,121,l2,0.25,4096,-4.750584636781241e-08,4.750584636781241e-08,-6.334112967465444e-08,74.99999859778563,True,1.1876461591953102e-08,1.1876461591953102e-08
0,122,l2,0.25,4096,-2.7867829999195237e-07,2.7867829999195237e-07,-3.7157110455154907e-07,74.99999235093658,True,6.966957499798809e-08,6.966957499798809e-08
0,123,l2,0.25,4096,-1.2159567575054098e-07,1.2159567575054098e-07,-1.6212755582500904e-07,75.00000547826934,True,3.0398918937635244e-08,3.0398918937635244e-08
0,124,l2,0.25,4096,-7.98206173158178e-07,7.98206173158178e-07,-1.0642749543876562e-06,74.99999599421523,True,1.995515432895445e-07,1.995515432895445e-07
0,125,l2,0.25,4096,-1.8964055925607681e-06,1.8964055925607681e-06,-2.528540790081024e-06,75.0,True,4.7410139814019203e-07,4.7410139814019203e-07
0,126,l2,0.25,4096,-9.063117261121079e-07,9.063117261121079e-07,-1.2084155969205312e-06,75.00000235198135,True,2.2657793152802697e-07,2.2657793152802697e-07
0,127,l2,0.25,4096,-3.274535629316233e-07,3.274535629316233e-07,-4.3660473636464303e-07,75.00000244114187,True,8.186339073290583e-08,8.186339073290583e-08
0,0,l2,0.5,4096,-9.451397531279326e-08,9.451397531279326e-08,-1.8902795773101388e-07,49.99999812053533,True,4.725698765639663e-08,4.725698765639663e-08
0,1,l2,0.5,4096,-7.445180756349146e-07,7.445180756349146e-07,-1.4890361512698291e-06,50.0,True,3.722590378174573e-07,3.722590378174573e-07
0,2,l2,0.5,4096,-5.301147893987945e-07,5.301147893987945e-07,-1.0602295219541702e-06,50.00000268071289,True,2.6505739469939726e-07,2.6505739469939726e-07
0,3,l2,0.5,4096,-2.9412355218028097e-07,2.9412355218028097e-07,-5.882471043605619e-07,50.0,True,1.4706177609014048e-07,1.4706177609014048e-07
0,4,l2,0.5,4096,-2.173410038608381e-07,2.173410038608381e-07,-4.346820219325309e-07,49.999998365373536,True,1.0867050193041905e-07,1.0867050193041905e-07
0,5,l2,0.5,4096,-1.3538259224787907e-07,1.3538259224787907e-07,-2.70765141863194e-07,50.00000787260942,True,6.769129612393954e-08,6.769129612393954e-08
0,6,l2,0.5,4096,-8.072264989777977e-08,8.072264989777977e-08,-1.614452926901322e-07,50.00000220056814,True,4.036132494888989e-08,4.036132494888989e-08
0,7,l2,0.5,4096,-4.1370660142092675e-07,4.1370660142092675e-07,-8.274132028418535e-07,50.0,True,2.0685330071046337e-07,2.0685330071046337e-07
0,8,l2,0.5,4096,-3.1173200909506704e-07,3.1173200909506704e-07,-6.234639329250058e-07,50.000006838016105,True,1.5586600454753352e-07,1.5586600454753352e-07
0,9,l2,0.5,4096,-2.2516100095515412e-08,2.2516100095515412e-08,-4.503219308560347e-08,50.00000788927528,True,1.1258050047757706e-08,1.1258050047757706e-08
0,10,l2,0.5,4096,-1.1431741597789369e-07,1.1431741597789369e-07,-2.2863483195578738e-07,50.0,True,5.7158707988946844e-08,5.7158707988946844e-08
0,11,l2,0.5,4096,-7.63065521880435e-08,7.63065521880435e-08,-1.5261311148151435e-07,49.99999767207834,True,3.815327609402175e-08,3.815327609402175e-08
0,12,l2,0.5,4096,-1.8042392468942126e-07,1.8042392468942126e-07,-3.608478493788425e-07,50.0,True,9.021196234471063e-08,9.021196234471063e-08
0,13,l2,0.5,4096,-6.252364244119235e-07,6.252364244119235e-07,-1.2504727919804282e-06,50.000002272877076,True,3.1261821220596175e-07,3.1261821220596175e-07
0,14,l2,0.5,4096,-2.9006866952840937e-07,2.9006866952840937e-07,-5.801373390568187e-07,50.0,True,1.4503433476420469e-07,1.4503433476420469e-07
0,15,l2,0.5,4096,-3.535805070953302e-08,3.535805070953302e-08,-7.071610141906604e-08,50.0,True,1.767902535476651e-08,1.767902535476651e-08
0,16,l2,0.5,4096,-1.7457148260291433e-06,1.7457148260291433e-06,-3.491429424684611e-06,50.00000325616886,True,8.728574130145716e-07,8.728574130145716e-07
0,17,l2,0.5,4096,-3.9262374684767565e-07,3.9262374684767565e-07,-7.852475221170607e-07,49.999998190270674,True,1.9631187342383782e-07,1.9631187342383782e-07
0,18,l2,0.5,4096,-1.3461083625543324e-07,1.3461083625543324e-07,-2.692216725108665e-07,50.0,True,6.730541812771662e-08,6.730541812771662e-08
0,19,l2,0.5,4096,-6.777164003324287e-07,6.777164003324287e-07,-1.3554326869780198e-06,50.00000419374709,True,3.388582001662144e-07,3.388582001662144e-07
0,20,l2,0.5,4096,-1.1010040523729003e-07,1.1010040523729003e-07,-2.20200789158298e-07,50.00000484019203,True,5.5050202618645017e-08,5.5050202618645017e-08
0,21,l2,0.5,4096,-1.0608075626805658e-06,1.0608075626805658e-06,-2.1216150116742938e-06,50.00000267925229,True,5.304037813402829e-07,5.304037813402829e-07
0,22,l2,0.5,4096,-9.928590216645716e-08,9.928590216645716e-08,-1.9857180433291433e-07,50.0,True,4.964295108322858e-08,4.964295108322858e-08
0,23,l2,0.5,4096,-2.2696473678252005e-07,2.2696473678252005e-07,-4.539294877758948e-07,49.999998434684784,True,1.1348236839126002e-07,1.1348236839126002e-07
0,24,l2,0.5,4096,-7.989202721603306e-08,7.989202721603306e-08,-1.5978405443206611e-07,50.0,True,3.994601360801653e-08,3.994601360801653e-08
0,25,l2,0.5,4096,-8.139423357533815e-08,8.139423357533815e-08,-1.6278852399409516e-07,49.99998254071679,True,4.0697116787669074e-08,4.0697116787669074e-08
0,26,l2,0.5,4096,-3.010294449268258e-07,3.010294449268258e-07,-6.020588614319422e-07,50.00000236037631,True,1.505147224634129e-07,1.505147224634129e-07
0,27,l2,0.5,4096,-2.846662141564593e-07,2.846662141564593e-07,-5.693323998912092e-07,50.000002496055856,True,1.4233310707822966e-07,1.4233310707822966e-07
0,28,l2,0.5,4096,-4.1852571541767247e-07,4.1852571541767247e-07,-8.370514592570544e-07,49.999998302272274,True,2.0926285770883624e-07,2.0926285770883624e-07
0,29,l2,0.5,4096,-1.268359497430538e-07,1.268359497430538e-07,-2.536719136969623e-07,49.99999719896962,True,6.34179748715269e-08,6.34179748715269e-08
0,30,l2,0.5,4096,-2.0513275700295708e-07,2.0513275700295708e-07,-4.1026549979505944e-07,50.00000173190955,True,1.0256637850147854e-07,1.0256637850147854e-07
0,31,l2,0.5,4096,-3.5927067187913053e-07,3.5927067187913053e-07,-7.185413721799705e-07,49.99999802226354,True,1.7963533593956527e-07,1.7963533593956527e-07
0,32,l2,0.5,4096,-1.8165030724048847e-07,1.8165030724048847e-07,-3.633005576375581e-07,50.00000782319455,True,9.082515362024424e-08,9.082515362024424e-08
0,33,l2,0.5,4096,-4.640947821599184e-07,4.640947821599184e-07,-9.281895074764179e-07,50.0000030620589,True,2.320473910799592e-07,2.320473910799592e-07
0,34,l2,0.5,4096,-6.905750637997699e-07,6.905750637997699e-07,-1.3811500707561208e-06,50.0000020578292,True,3.452875318998849e-07,3.452875318998849e-07
0,35,l2,0.5,4096,-1.2481451676649158e-06,1.2481451676649158e-06,-2.4962903353298316e-06,50.0,True,6.240725838324579e-07,6.240725838324579e-07
0,36,l2,0.5,4096,-4.268498354775829e-08,4.268498354775829e-08,-8.536995999008923e-08,50.00000416155013,True,2.1342491773879146e-08,2.1342491773879146e-08
0,37,l2,0.5,4096,-2.7361531351743906e-07,2.7361531351743906e-07,-5.472306554565876e-07,49.99999740313256,True,1.3680765675871953e-07,1.3680765675871953e-07
0,38,l2,0.5,4096,-7.619797770530568e-08,7.619797770530568e-08,-1.5239595541061135e-07,50.0,True,3.809898885265284e-08,3.809898885265284e-08
0,39,l2,0.5,4096,-1.4429924988235143e-07,1.4429924988235143e-07,-2.885984571321387e-07,50.00000738613861,True,7.214962494117572e-08,7.214962494117572e-08
0,40,l2,0.5,4096,-2.345273770743006e-07,2.345273770743006e-07,-4.690548394137295e-07,49.9999909109638,True,1.172636885371503e-07,1.172636885371503e-07
0,41,l2,0.5,4096,-1.1342457995056066e-07,1.1342457995056066e-07,-2.268491599011213e-07,50.0,True,5.671228997528033e-08,5.671228997528033e-08
0,42,l2,0.5,4096,-1.5303822920031962e-07,1.5303822920031962e-07,-3.0607645840063924e-07,50.0,True,7.651911460015981e-08,7.651911460015981e-08
0,43,l2,0.5,4096,-8.142196250560119e-08,8.142196250560119e-08,-1.6284393211662973e-07,49.99999781833217,True,4.071098125280059e-08,4.071098125280059e-08
0,44,l2,0.5,4096,-1.6737644159547926e-07,1.6737644159547926e-07,-3.3475291161266796e-07,49.99999575482267,True,8.368822079773963e-08,8.368822079773963e-08
0,45,l2,0.5,4096,-2.783618100465901e-07,2.783618100465901e-07,-5.567236200931802e-07,50.0,True,1.3918090502329505e-07,1.3918090502329505e-07
0,46,l2,0.5,4096,-1.3485101391097487e-07,1.3485101391097487e-07,-2.6970204203280446e-07,49.99999736545289,True,6.742550695548744e-08,6.742550695548744e-08
0,47,l2,0.5,4096,-7.788524669649632e-08,7.788524669649632e-08,-1.5577050049842e-07,49.99999771926413,True,3.894262334824816e-08,3.894262334824816e-08
0,48,l2,0.5,4096,-6.028293064730406e-08,6.028293064730406e-08,-1.205658648473218e-07,49.99999852665027,True,3.014146532365203e-08,3.014146532365203e-08
0,49,l2,0.5,4096,-2.6420877929922426e-07,2.6420877929922426e-07,-5.28417587020158e-07,49.99999731067719,True,1.3210438964961213e-07,1.3210438964961213e-07
0,50,l2,0.5,4096,-5.03940611906728e-07,5.03940611906728e-07,-1.0078811669700372e-06,50.000002819946474,True,2.51970305953364e-07,2.51970305953364e-07
0,51,l2,0.5,4096,-1.504406839103467e-07,1.504406839103467e-07,-3.0088131097727455e-07,50.00000944615315,True,7.522034195517335e-08,7.522034195517335e-08
0,52,l2,0.5,4096,-1.3809697918532038e-07,1.3809697918532038e-07,-2.761940152140596e-07,49.999989709512924,True,6.904848959266019e-08,6.904848959266019e-08
0,53,l2,0.5,4096,-2.684579385459074e-07,2.684579385459074e-07,-5.369158770918148e-07,50.0,True,1.342289692729537e-07,1.342289692729537e-07
0,54,l2,0.5,4096,-1.3405262677679275e-07,1.3405262677679275e-07,-2.6810519671016664e-07,50.00001060095432,True,6.702631338839637e-08,6.702631338839637e-08
0,55,l2,0.5,4096,-9.403832734733442e-08,9.403832734733442e-08,-1.880766760109509e-07,49.9999943330873,True,4.701916367366721e-08,4.701916367366721e-08
0,56,l2,0.5,4096,-2.5295906880273833e-07,2.5295906880273833e-07,-5.059181091837672e-07,50.00000280892391,True,1.2647953440136916e-07,1.2647953440136916e-07
0,57,l2,0.5,4096,-6.308740410077007e-07,6.308740410077007e-07,-1.2617480820154015e-06,50.0,True,3.1543702050385036e-07,3.1543702050385036e-07
0,58,l2,0.5,4096,-1.614084226275736e-07,1.614084226275736e-07,-3.2281681683343777e-07,50.00000440214201,True,8.07042113137868e-08,8.07042113137868e-08
0,59,l2,0.5,4096,-3.004981579124433e-07,3.004981579124433e-07,-6.009962589814677e-07,50.000004729099224,True,1.5024907895622164e-07,1.5024907895622164e-07
0,60,l2,0.5,4096,-7.523434248923877e-07,7.523434248923877e-07,-1.5046869066281943e-06,49.99999811112137,True,3.7617171244619385e-07,3.7617171244619385e-07
0,61,l2,0.5,4096,-2.86039423258444e-07,2.86039423258444e-07,-5.720788749385974e-07,49.999997515927376,True,1.43019711629222e-07,1.43019711629222e-07
0,62,l2,0.5,4096,-3.398338606075413e-07,3.398338606075413e-07,-6.796677212150826e-07,50.0,True,1.6991693030377064e-07,1.6991693030377064e-07
0,63,l2,0.5,4096,-7.526808758484549e-07,7.526808758484549e-07,-1.5053617516969098e-06,50.0,True,3.7634043792422744e-07,3.7634043792422744e-07
0,64,l2,0.5,4096,-7.216249855446222e-07,7.216249855446222e-07,-1.4432498574024066e-06,50.0000039385709,True,3.608124927723111e-07,3.608124927723111e-07
0,65,l2,0.5,4096,-5.126860145310275e-07,5.126860145310275e-07,-1.025372029062055e-06,50.0,True,2.5634300726551373e-07,2.5634300726551373e-07
0,66,l2,0.5,4096,-9.609124518306089e-08,9.609124518306089e-08,-1.9218249036612178e-07,50.0,True,4.8045622591530446e-08,4.8045622591530446e-08
0,67,l2,0.5,4096,-2.543073946981167e-07,2.543073946981167e-07,-5.08614760974524e-07,50.000002794031126,True,1.2715369734905835e-07,1.2715369734905835e-07
0,68,l2,0.5,4096,-3.626123543654103e-07,3.626123543654103e-07,-7.252247655742394e-07,49.999996080979194,True,1.8130617718270514e-07,1.8130617718270514e-07
0,69,l2,0.5,4096,-1.7123595341672626e-07,1.7123595341672626e-07,-3.4247192104430724e-07,49.99999792525258,True,8.561797670836313e-08,8.561797670836313e-08
0,70,l2,0.5,4096,-1.2352736078469206e-07,1.2352736078469206e-07,-2.4705471446395677e-07,50.00000143802707,True,6.176368039234603e-08,6.176368039234603e-08
0,71,l2,0.5,4096,-1.1494115881305333e-07,1.1494115881305333e-07,-2.2988232473153403e-07,49.999998454551175,True,5.747057940652667e-08,5.747057940652667e-08
0,72,l2,0.5,4096,-9.298285164049958e-08,9.298285164049958e-08,-1.859656961755718e-07,50.00000191041345,True,4.649142582024979e-08,4.649142582024979e-08
0,73,l2,0.5,4096,-6.800627971870199e-08,6.800627971870199e-08,-1.3601255233197662e-07,50.000002612048384,True,3.4003139859350995e-08,3.4003139859350995e-08
0,74,l2,0.5,4096,-1.201904922254471e-07,1.201904922254471e-07,-2.403809986617489e-07,49.999997044097746,True,6.009524611272354e-08,6.009524611272354e-08
0,75,l2,0.5,4096,-6.032897772456636e-07,6.032897772456636e-07,-1.206579611334746e-06,49.99999764443977,True,3.016448886228318e-07,3.016448886228318e-07
0,76,l2,0.5,4096,-2.6497170679817827e-08,2.6497170679817827e-08,-5.2994344912349334e-08,49.999996648025665,True,1.3248585339908914e-08,1.3248585339908914e-08
0,77,l2,0.5,4096,-1.9187899624739657e-07,1.9187899624739657e-07,-3.8375802091650257e-07,49.99999629692308,True,9.593949812369829e-08,9.593949812369829e-08
0,78,l2,0.5,4096,-2.2577915359534018e-07,2.2577915359534018e-07,-4.515582361364068e-07,50.000007867675514,True,1.1288957679767009e-07,1.1288957679767009e-07
0,79,l2,0.5,4096,-3.884966588429961e-07,3.884966588429961e-07,-7.769932892642828e-07,50.00000182895463,True,1.9424832942149806e-07,1.9424832942149806e-07
0,80,l2,0.5,4096,-2.023367002834675e-07,2.023367002834675e-07,-4.0467341477778973e-07,49.99999824415761,True,1.0116835014173375e-07,1.0116835014173375e-07
0,81,l2,0.5,4096,-4.894790635034951e-07,4.894790635034951e-07,-9.789581554286997e-07,49.99999854836955,True,2.4473953175174756e-07,2.4473953175174756e-07
0,82,l2,0.5,4096,-7.782117847909831e-07,7.782117847909831e-07,-1.5564235127385473e-06,50.00000182609099,True,3.8910589239549154e-07,3.8910589239549154e-07
0,83,l2,0.5,4096,-3.1701289060492854e-07,3.1701289060492854e-07,-6.340257812098571e-07,50.0,True,1.5850644530246427e-07,1.5850644530246427e-07
0,84,l2,0.5,4096,-9.374901992487139e-07,9.374901992487139e-07,-1.8749803984974278e-06,50.0,True,4.6874509962435695e-07,4.6874509962435695e-07
0,85,l2,0.5,4096,-2.856168919151969e-07,2.856168919151969e-07,-5.712337269869749e-07,50.000004975495685,True,1.4280844595759845e-07,1.4280844595759845e-07
0,86,l2,0.5,4096,-1.8723238781603868e-07,1.8723238781603868e-07,-3.7446477563207736e-07,50.0,True,9.361619390801934e-08,9.361619390801934e-08
0,87,l2,0.5,4096,-3.8738745899991045e-07,3.8738745899991045e-07,-7.747749179998209e-07,50.0,True,1.9369372949995523e-07,1.9369372949995523e-07
0,88,l2,0.5,4096,-1.0376172099313408e-07,1.0376172099313408e-07,-2.0752347751340494e-07,49.99999144021264,True,5.188086049656704e-08,5.188086049656704e-08
0,89,l2,0.5,4096,-1.7870718949097864e-07,1.7870718949097864e-07,-3.5741437898195727e-07,50.0,True,8.935359474548932e-08,8.935359474548932e-08
0,90,l2,0.5,4096,-6.765716165091362e-08,6.765716165091362e-08,-1.3531430198554517e-07,50.00000787658132,True,3.382858082545681e-08,3.382858082545681e-08
0,91,l2,0.5,4096,-4.284002130816589e-07,4.284002130816589e-07,-8.568004545850272e-07,49.99999834140439,True,2.1420010654082944e-07,2.1420010654082944e-07
0,92,l2,0.5,4096,-1.0092691127283615e-07,1.0092691127283615e-07,-2.0185379412396287e-07,50.00000704017221,True,5.0463455636418075e-08,5.0463455636418075e-08
0,93,l2,0.5,4096,-3.1240431042078853e-07,3.1240431042078853e-07,-6.248086776849959e-07,49.99999545113401,True,1.5620215521039427e-07,1.5620215521039427e-07
0,94,l2,0.5,4096,-9.450305782365831e-08,9.450305782365831e-08,-1.8900614406902605e-07,49.99999248127367,True,4.7251528911829155e-08,4.7251528911829155e-08
0,95,l2,0.5,4096,-1.7507612426470587e-07,1.7507612426470587e-07,-3.501523053728306e-07,49.99999188304375,True,8.753806213235293e-08,8.753806213235293e-08
0,96,l2,0.5,4096,-1.5765402849865495e-07,1.5765402849865495e-07,-3.1530808541901933e-07,49.999995493025594,True,7.882701424932748e-08,7.882701424932748e-08
0,97,l2,0.5,4096,-2.1617840673116007e-07,2.1617840673116007e-07,-4.3235675661890127e-07,50.0000065736707,True,1.0808920336558003e-07,1.0808920336558003e-07
0,98,l2,0.5,4096,-7.639241346169001e-07,7.639241346169001e-07,-1.5278482692338002e-06,50.0,True,3.8196206730845006e-07,3.8196206730845006e-07
0,99,l2,0.5,4096,-1.8408169921713124e-07,1.8408169921713124e-07,-3.681633842234078e-07,50.00000192996579,True,9.204084960856562e-08,9.204084960856562e-08
0,100,l2,0.5,4096,-3.158291974614258e-07,3.158291974614258e-07,-6.316583949228516e-07,50.0,True,1.579145987307129e-07,1.579145987307129e-07
0,101,l2,0.5,4096,-2.04238638445986e-07,2.04238638445986e-07,-4.084772911028267e-07,49.9999982605086,True,1.02119319222993e-07,1.02119319222993e-07
0,102,l2,0.5,4096,-8.965418487605348e-07,8.965418487605348e-07,-1.7930836406776507e-06,50.00000158507438,True,4.482709243802674e-07,4.482709243802674e-07
0,103,l2,0.5,4096,-1.6997068996715825e-07,1.6997068996715825e-07,-3.399413799343165e-07,50.0,True,8.498534498357913e-08,8.498534498357913e-08
0,104,l2,0.5,4096,-9.905500064633088e-07,9.905500064633088e-07,-1.98109989923978e-06,50.00000286928584,True,4.952750032316544e-07,4.952750032316544e-07
