layer,expert,loss_fn,beta_work,num_score_tokens,reference_active_batch_count,base_loss_at_identity,base_loss_at_work,gradient_at_identity,gradient_at_work,first_order_signed,first_order_abs,hessian_half_at_identity,reference_removal_at_identity,true_removal_at_identity,removal_loss_at_identity,true_removal_delta_at_work,removal_loss_at_work
0,76,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,6.130294892457659e-24,-1.2943806027010396e-09,1.2296615725659875e-09,1.2296615725659875e-09,1.0582866138975078e-08,1.1081469963869495e-08,1.0583073656300937e-08,1.058307365722214e-08,1.0780939491805328e-08,5.59358621383542e-08
0,77,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-2.840642444654451e-23,-8.520874228423736e-09,8.094830517002548e-09,8.094830517002548e-09,4.7028592575770745e-08,4.7221675458786194e-08,4.702571686254087e-08,4.7025716863462074e-08,5.053402336648716e-08,9.568894601303603e-08
0,78,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-3.674946076751172e-23,-7.590923001288274e-09,7.21137685122386e-09,7.21137685122386e-09,4.686585342028593e-08,4.820694243790058e-08,4.686430950857032e-08,4.686430950949152e-08,4.950684572699958e-08,9.466176837354845e-08
0,79,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-7.562789658502074e-23,-1.6123163248948913e-08,1.5317005086501465e-08,1.5317005086501465e-08,1.2302251661822083e-07,1.222436196712806e-07,1.2302294417981364e-07,1.2302294418073485e-07,1.2634481725081877e-07,1.7149973989736764e-07
0,80,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,4.367689329380797e-23,-8.292196262971174e-09,7.877586449822615e-09,7.877586449822615e-09,4.9854183004072183e-08,5.005720637996092e-08,4.9858168296861605e-08,4.9858168297782806e-08,5.288114522306903e-08,9.80360678696179e-08
0,81,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-4.7393816552592124e-24,-2.1629197988204396e-08,2.0547738088794175e-08,2.0547738088794175e-08,1.2256998616066994e-07,1.2128857918014546e-07,1.2259017961143253e-07,1.2259017961235374e-07,1.3120654816307178e-07,1.7636147080962065e-07
0,82,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-3.392223061485393e-23,-3.728601782881924e-08,3.5421716937378275e-08,3.5421716937378275e-08,2.721936880334397e-07,2.72921084842892e-07,2.7224126636784057e-07,2.7224126636876177e-07,2.811367761010213e-07,3.262916987475702e-07
0,83,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,2.6577780970508884e-23,-1.2228242418643731e-08,1.1616830297711543e-08,1.1616830297711543e-08,6.966891419324384e-08,7.057039397295739e-08,6.973023412726003e-08,6.973023412818124e-08,7.458403236735574e-08,1.197389550139046e-07
0,84,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,8.571279182168795e-23,-3.718905716709742e-08,3.532960430874254e-08,3.532960430874254e-08,2.0089188979000028e-07,2.015000859501015e-07,2.0099846921319143e-07,2.0099846921411264e-07,2.1681736314828307e-07,2.6197228579483193e-07
0,85,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,1.43885578539671e-23,-9.993596172819252e-09,9.493916364178289e-09,9.493916364178289e-09,8.523826977580029e-08,8.456677136337021e-08,8.524151710702273e-08,8.524151710794393e-08,8.642540612185421e-08,1.3158032876840308e-07
0,86,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-4.9124582111812455e-23,-8.347336599712207e-09,7.929969769726597e-09,7.929969769726597e-09,6.133922170192818e-08,6.096261273569326e-08,6.134473596044345e-08,6.134473596136465e-08,6.329576002625138e-08,1.0845068267280025e-07
0,87,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-1.4062652513863433e-22,-1.8116497635389806e-08,1.7210672753620313e-08,1.7210672753620313e-08,1.0093371827224473e-07,1.0139798689579038e-07,1.0094680253510039e-07,1.009468025360216e-07,1.0832686924434769e-07,1.5348179189089656e-07
0,88,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-2.08719342658272e-24,-3.618928268167565e-09,3.4379818547591865e-09,3.4379818547591865e-09,2.8868480939081564e-08,2.913789742819972e-08,2.8869947463650012e-08,2.8869947464571214e-08,2.9493840945171182e-08,7.464876359172005e-08
0,89,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-4.949485369920057e-23,-8.358515213302553e-09,7.940589452637424e-09,7.940589452637424e-09,7.762312037584707e-08,7.882492525368434e-08,7.762380133093168e-08,7.762380133185288e-08,7.799614709456134e-08,1.231510697411102e-07
0,90,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-1.606055884707861e-23,-2.963219669638306e-09,2.815058686156391e-09,2.815058686156391e-09,1.7123541695696076e-08,1.6539731362286147e-08,1.7124532904896447e-08,1.712453290581765e-08,1.827147652647534e-08,6.342639917302421e-08
0,91,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,5.75699897013111e-23,-1.695008400304232e-08,1.6102579802890203e-08,1.6102579802890203e-08,1.0685110396480013e-07,1.0538183659036804e-07,1.0686680253673104e-07,1.0686680253765224e-07,1.1255832392590506e-07,1.5771324657245393e-07
0,92,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-4.8545795654512704e-23,-4.674557629869014e-09,4.440829748375563e-09,4.440829748375563e-09,4.215273108343354e-08,4.173086409764437e-08,4.2152293846120464e-08,4.2152293847041666e-08,4.248319036180855e-08,8.763811300835742e-08
0,93,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-4.2261140404425924e-24,-1.2956216544068866e-08,1.2308405716865422e-08,1.2308405716865422e-08,8.235043935655995e-08,8.06368092298726e-08,8.236008620938032e-08,8.236008621030152e-08,8.664412682661614e-08,1.31799049473165e-07
0,94,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,8.992438451058723e-24,-4.09957290337104e-09,3.894594258202488e-09,3.894594258202488e-09,3.465107667466327e-08,3.5221958682996046e-08,3.4651668890982216e-08,3.465166889190342e-08,3.516732284709862e-08,8.032224549364749e-08
0,95,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,2.296401823559184e-23,-6.443258815380659e-09,6.121095874611626e-09,6.121095874611626e-09,4.3240234504082764e-08,4.2928412824494444e-08,4.3242039839971664e-08,4.3242039840892865e-08,4.514824468326663e-08,9.03031673298155e-08
0,96,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-1.8212168239295156e-23,-6.610006986207395e-09,6.279506636897025e-09,6.279506636897025e-09,4.1399985661882965e-08,4.1125783667439464e-08,4.138486400791027e-08,4.138486400883147e-08,4.362424872464101e-08,8.877917137118988e-08
0,97,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,2.771994585390761e-23,-7.571230753455893e-09,7.192669215783098e-09,7.192669215783098e-09,4.9149235792356194e-08,4.928944008497638e-08,4.915254545596428e-08,4.915254545688548e-08,5.155517262145581e-08,9.671009526800468e-08
0,98,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-7.455103479064757e-23,-2.7794344603648824e-08,2.6404627373466383e-08,2.6404627373466383e-08,1.0676933470676886e-07,1.0635891811716647e-07,1.0692258987152722e-07,1.0692258987244842e-07,1.2301280794833566e-07,1.6816773059488453e-07
0,99,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,1.866450502665341e-23,-8.554260411131054e-09,8.1265473905745e-09,8.1265473905745e-09,5.722526807971917e-08,5.7470678882509674e-08,5.722321193806525e-08,5.7223211938986454e-08,5.976918871442654e-08,1.0492411136097541e-07
0,100,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-2.435961139011051e-23,-1.3314841673661704e-08,1.2649099589978618e-08,1.2649099589978618e-08,6.780321371024911e-08,6.775670158276625e-08,6.780699859506189e-08,6.780699859598309e-08,7.385516322788133e-08,1.190100858744302e-07
0,101,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,1.2473710419222089e-23,-9.557124647230353e-09,9.079268414868836e-09,9.079268414868836e-09,7.645348887308501e-08,7.674449165051556e-08,7.64486784895922e-08,7.64486784905134e-08,7.807367214113103e-08,1.232285947876799e-07
0,102,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,3.7316894727524436e-23,-3.684955451888072e-08,3.5007076792936687e-08,3.5007076792936687e-08,2.6525256657805585e-07,2.644905521265173e-07,2.652157119467927e-07,2.652157119477139e-07,2.7436184357864933e-07,3.1951676622519823e-07
0,103,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,3.376737248599361e-24,-5.941082736882208e-09,5.6440286000380974e-09,5.6440286000380974e-09,3.0536554618265654e-08,3.093801836939747e-08,3.054582773673119e-08,3.054582773765239e-08,3.3220280804368664e-08,7.837520345091753e-08
0,104,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,1.4991922850490823e-24,-3.520313285321208e-08,3.3442976210551476e-08,3.3442976210551476e-08,2.0173349923879869e-07,2.0045762028075842e-07,2.0200645953104113e-07,2.0200645953196233e-07,2.1585438493347333e-07,2.6100930758002223e-07
0,105,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-1.061250331722157e-22,-7.825249781490129e-09,7.433987292415622e-09,7.433987292415622e-09,5.362650412621406e-08,5.242171496888659e-08,5.362963345726791e-08,5.362963345818911e-08,5.5837022673725466e-08,1.0099194532027434e-07
0,106,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-7.825966238815242e-23,-6.929102980279822e-08,6.582647831265831e-08,6.582647831265831e-08,4.6195881964194996e-07,4.682984808823676e-07,4.685980484373882e-07,4.685980484383094e-07,4.90149485389487e-07,5.353044080360359e-07
0,107,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-1.2324653652344859e-22,-1.7507051364162862e-08,1.663169879595472e-08,1.663169879595472e-08,8.602605561236487e-08,8.439319287845137e-08,8.606169340408391e-08,8.606169340500512e-08,9.432946684303999e-08,1.3948438948958887e-07
0,108,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-4.1795379571043524e-23,-9.497580943929052e-09,9.022701896732599e-09,9.022701896732599e-09,8.233610060415231e-08,8.16432716987947e-08,8.226436222415004e-08,8.226436222507124e-08,8.32548424339274e-08,1.2840976508047627e-07
0,109,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,3.5280769000502103e-23,-5.294443106151903e-09,5.029720950844307e-09,5.029720950844307e-09,4.994455338191983e-08,4.888034865757618e-08,4.9944298504261063e-08,4.9944298505182265e-08,5.010460842413515e-08,9.525953107068401e-08
0,110,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-3.829334044511976e-23,-1.9106552784364794e-08,1.8151225145146554e-08,1.8151225145146554e-08,8.62886224695103e-08,8.573898924169043e-08,8.632561303170921e-08,8.632561303263041e-08,9.610448055975113e-08,1.412594032063e-07
0,111,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,2.089376401922693e-23,-1.055291365403832e-08,1.0025267971336405e-08,1.0025267971336405e-08,8.728105171940115e-08,8.633308823391417e-08,8.728085554749227e-08,8.728085554841347e-08,8.879634581899232e-08,1.339512684655412e-07
0,112,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,2.1262139579429343e-23,-1.2120693337891453e-08,1.151465867099688e-08,1.151465867099688e-08,9.327463601493946e-08,9.139425571902393e-08,9.327017850629176e-08,9.327017850721296e-08,9.569071694904232e-08,1.408456395955912e-07
0,113,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-1.607873651961381e-23,-3.15605341860703e-09,2.9982507476766783e-09,2.9982507476766783e-09,2.6941652464529398e-08,2.742987526005436e-08,2.6938039710700217e-08,2.6938039711621418e-08,2.7308648599710702e-08,7.246357124625957e-08
0,114,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,1.338225848427459e-22,-6.364353311028026e-08,6.046135645476624e-08,6.046135645476624e-08,3.305815141629864e-07,3.3147091471619206e-07,3.323825035544902e-07,3.323825035554114e-07,3.611943429415967e-07,4.063492655881456e-07
0,115,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-1.7500609628556833e-22,-6.596481938458965e-08,6.266657841536016e-08,6.266657841536016e-08,4.1331361444463255e-07,4.128785349166719e-07,4.137296162725102e-07,4.137296162734314e-07,4.3625298063428333e-07,4.814079032808322e-07
0,116,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-1.2042097402274443e-23,-9.378778642599173e-09,8.909839710469213e-09,8.909839710469213e-09,7.109583322062463e-08,7.004282309708287e-08,7.10998220131772e-08,7.10998220140984e-08,7.307807786032464e-08,1.1823300050687351e-07
0,117,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-2.3164563638208482e-23,-4.275125808916869e-09,4.061369518471025e-09,4.061369518471025e-09,3.6191455166090236e-08,3.5524095665095956e-08,3.619141416768773e-08,3.619141416860893e-08,3.672409726083677e-08,8.187901990738564e-08
0,118,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-5.2850059778252827e-23,-3.976522000570526e-09,3.777695900541999e-09,3.777695900541999e-09,2.5182952612112786e-08,2.471820259586366e-08,2.5182389914537025e-08,2.5182389915458226e-08,2.6504882569356287e-08,7.165980521590515e-08
0,119,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-1.281955295652777e-23,-7.361744991385422e-09,6.99365774181615e-09,6.99365774181615e-09,5.2978631259748e-08,5.321711782357852e-08,5.29832233549539e-08,5.29832233558751e-08,5.481170556107104e-08,9.996662820761991e-08
0,120,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-6.179443766752186e-23,-3.154038452635177e-08,2.996336530003418e-08,2.996336530003418e-08,1.9754398294935527e-07,1.974735255316773e-07,1.9765267480948507e-07,1.9765267481040627e-07,2.0840164615034618e-07,2.5355656879689505e-07
0,121,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,3.37527903921606e-24,-1.230250401551558e-09,1.1687378814739801e-09,1.1687378814739801e-09,9.695479974425325e-09,9.999448380426657e-09,9.695445482405974e-09,9.695445483327177e-09,9.918820371899675e-09,5.5073743018448545e-08
0,122,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-4.0959932485064685e-23,-8.420762309668817e-09,7.999724194185376e-09,7.999724194185376e-09,5.205438924349437e-08,5.122203106111556e-08,5.205540461196481e-08,5.205540461288601e-08,5.498113489187629e-08,1.0013605753842516e-07
0,123,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-2.2482534221077026e-23,-2.960342748714595e-09,2.812325611278865e-09,2.812325611278865e-09,2.4399206211001e-08,2.45870523940539e-08,2.4399631714054834e-08,2.4399631714976036e-08,2.483319672516452e-08,6.99881193717134e-08
0,124,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,5.566662768691565e-23,-2.5609701914675043e-08,2.432921681894129e-08,2.432921681894129e-08,1.7898321402753936e-07,1.7983163047574635e-07,1.7898613071536187e-07,1.7898613071628307e-07,1.8586860439376643e-07,2.310235270403153e-07
0,125,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-8.586292467372599e-23,-5.89277568963098e-08,5.598136905149431e-08,5.598136905149431e-08,4.105474999960279e-07,4.1047724153031595e-07,4.1059475948358125e-07,4.1059475948450245e-07,4.265715911912248e-07,4.717265138377737e-07
0,126,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,-8.610978133907499e-23,-2.808740351412098e-08,2.668303333841493e-08,2.668303333841493e-08,1.5761642657707853e-07,1.5782923412643868e-07,1.575821954278224e-07,1.575821954287436e-07,1.6890710988721218e-07,2.1406203253376105e-07
0,127,kl_div,0.95,4096,2,9.212028045060322e-19,4.515492264654887e-08,3.3912656998908165e-23,-9.52489331851325e-09,9.048648652587587e-09,9.048648652587587e-09,6.38730170976487e-08,6.326271773104963e-08,6.388480561595673e-08,6.388480561687794e-08,6.671996786556806e-08,1.1187489051211693e-07
