baseline,expert_high,expert_low,truth_high,truth_low,truth_gap,first_high,first_low,hessian_high,hessian_low,hessian_relative_error_high,hessian_relative_error_low,truth_increase_percent,first_decrease_percent,balanced_display_score,both_differences_at_least_20_percent,both_full_curves_available
first_order_abs,42,53,5.275661659685142e-08,4.529262818169316e-08,7.46398841515826e-09,6.42900529479462e-09,9.662174127456068e-09,5.2756888635485666e-08,4.528903829736919e-08,5.156483713204325e-06,7.92597927762417e-05,16.4794773781203,33.462125501071895,0.164794773781203,False,False
first_order_abs,33,57,1.2760294037135902e-07,1.0492276568045554e-07,2.2680174690903478e-08,1.9076595592082412e-08,2.2827513834755563e-08,1.2759559808728227e-07,1.0467472577602166e-07,5.754008532547613e-05,0.0023640236971001296,21.6160663930423,16.431567054675345,0.16431567054675345,False,False
first_order_abs,47,71,3.086969252435416e-08,2.350901276742256e-08,7.360679756931597e-09,3.4032799356431553e-09,4.066717013140319e-09,3.086938349383672e-08,2.3504512114413956e-08,1.0010806463043385e-05,0.00019144372641802495,31.310033431653082,16.313824526109766,0.16313824526109766,False,False
first_order_abs,74,96,4.9159058114979576e-08,4.138486400791027e-08,7.774194107069309e-09,5.260755375768866e-09,6.279506636897025e-09,4.9158860093712065e-08,4.1399985661882965e-08,4.0281745644674956e-06,0.0003653909306022377,18.785114542320013,16.223428368435776,0.16223428368435777,False,False
first_order_abs,52,69,4.7919858990302697e-08,4.126403798840492e-08,6.655821001897773e-09,5.440760098007757e-09,7.323551998172916e-09,4.791996133235443e-08,4.126890118527626e-08,2.135691838256902e-06,0.00011785557372515352,16.12983441845426,25.708725774526886,0.16129834418454259,False,False
first_order_abs,46,32,4.5385162035830736e-08,3.889107321269704e-08,6.494088823133694e-09,5.620037069054006e-09,6.693580612004979e-09,4.5386340019604177e-08,3.889088873165747e-08,2.5955262041613758e-05,4.7435317241855306e-06,16.69814763819253,16.038404632425962,0.16038404632425962,False,False
first_order_abs,19,63,1.854147713277629e-07,1.598408723434112e-07,2.5573898984351694e-08,2.1798215454893466e-08,2.801087424231241e-08,1.8540910673436883e-07,1.5976854683685815e-07,3.0550928351109904e-05,0.0004524844333786793,15.999599232296035,22.179453356847688,0.15999599232296036,False,False
first_order_abs,22,103,4.0700582754728744e-08,3.054582773673119e-08,1.0154755017997556e-08,4.742286863201883e-09,5.6440286000380974e-09,4.0700605552501656e-08,3.0536554618265654e-08,5.601338204464766e-07,0.0003035805264619527,33.24432752492257,15.976916503047622,0.15976916503047622,False,False
first_order_abs,93,50,8.236008620938032e-08,7.102180668059992e-08,1.1338279528780406e-08,1.2308405716865422e-08,1.5356485061346346e-08,8.235043935655995e-08,7.090638831641627e-08,0.00011713019332996172,0.0016251116323006036,15.964504507426923,19.84880871048553,0.15964504507426924,False,False
first_order_abs,31,50,8.285786975798525e-08,7.102180668059992e-08,1.1836063077385332e-08,1.291547171433649e-08,1.5356485061346346e-08,8.281495667006311e-08,7.090638831641627e-08,0.0005179120347587894,0.0016251116323006036,16.665392828733026,15.895651493544616,0.15895651493544616,False,False
