timestamp,index,memory_used_mib,memory_total_mib,utilization_gpu_percent,power_watts
2026/09/26 00:56:38.179, 0, 0, 97871, 0, 73.80
2026/09/26 00:56:38.179, 1, 0, 97871, 0, 76.67
2026/09/26 00:56:38.179, 2, 0, 97871, 0, 75.39
2026/09/26 00:56:38.179, 3, 0, 97871, 0, 77.12
2026/09/26 00:56:38.379, 0, 0, 97871, 0, 73.79
2026/09/26 00:56:38.379, 1, 0, 97871, 0, 76.70
2026/09/26 00:56:38.380, 2, 0, 97871, 0, 75.33
2026/09/26 00:56:38.380, 3, 0, 97871, 0, 77.09
2026/09/26 00:56:38.580, 0, 0, 97871, 0, 73.78
2026/09/26 00:56:38.580, 1, 0, 97871, 0, 76.67
2026/09/26 00:56:38.580, 2, 0, 97871, 0, 75.33
2026/09/26 00:56:38.580, 3, 0, 97871, 0, 77.10
2026/09/26 00:56:38.780, 0, 0, 97871, 0, 73.77
2026/09/26 00:56:38.780, 1, 0, 97871, 0, 76.65
2026/09/26 00:56:38.780, 2, 0, 97871, 0, 75.34
2026/09/26 00:56:38.780, 3, 0, 97871, 0, 77.09
2026/09/26 00:56:38.980, 0, 0, 97871, 0, 73.77
2026/09/26 00:56:38.980, 1, 0, 97871, 0, 76.62
2026/09/26 00:56:38.980, 2, 0, 97871, 0, 75.36
2026/09/26 00:56:38.980, 3, 0, 97871, 0, 77.09
2026/09/26 00:56:39.180, 0, 0, 97871, 0, 73.77
2026/09/26 00:56:39.180, 1, 0, 97871, 0, 76.61
2026/09/26 00:56:39.180, 2, 0, 97871, 0, 75.30
2026/09/26 00:56:39.180, 3, 0, 97871, 0, 77.07
2026/09/26 00:56:39.380, 0, 0, 97871, 0, 73.75
2026/09/26 00:56:39.380, 1, 0, 97871, 0, 76.59
2026/09/26 00:56:39.380, 2, 0, 97871, 0, 75.32
2026/09/26 00:56:39.380, 3, 0, 97871, 0, 77.07
2026/09/26 00:56:39.580, 0, 0, 97871, 0, 73.76
2026/09/26 00:56:39.580, 1, 0, 97871, 0, 76.57
2026/09/26 00:56:39.580, 2, 0, 97871, 0, 75.32
2026/09/26 00:56:39.580, 3, 0, 97871, 0, 77.04
2026/09/26 00:56:39.781, 0, 0, 97871, 0, 73.76
2026/09/26 00:56:39.781, 1, 0, 97871, 0, 76.56
2026/09/26 00:56:39.781, 2, 0, 97871, 0, 75.29
2026/09/26 00:56:39.781, 3, 0, 97871, 0, 77.02
