timestamp,index,memory_used_mib,memory_total_mib,utilization_gpu_percent,power_watts
2026/09/26 00:08:09.014, 2, 14635, 97871, 100, 119.15
2026/09/26 00:08:09.014, 3, 14635, 97871, 100, 119.99
2026/09/26 00:08:09.214, 0, 14635, 97871, 100, 117.49
2026/09/26 00:08:09.214, 1, 11543, 97871, 0, 119.80
2026/09/26 00:08:09.214, 2, 14635, 97871, 100, 119.14
2026/09/26 00:08:09.214, 3, 14635, 97871, 100, 119.97
2026/09/26 00:08:09.414, 0, 14635, 97871, 100, 117.44
2026/09/26 00:08:09.414, 1, 11543, 97871, 0, 119.79
2026/09/26 00:08:09.414, 2, 14635, 97871, 100, 119.17
2026/09/26 00:08:09.414, 3, 14635, 97871, 100, 119.99
2026/09/26 00:08:09.614, 0, 14635, 97871, 100, 117.48
2026/09/26 00:08:09.614, 1, 11543, 97871, 0, 119.80
2026/09/26 00:08:09.615, 2, 14635, 97871, 100, 119.17
2026/09/26 00:08:09.615, 3, 14635, 97871, 100, 119.99
2026/09/26 00:08:09.815, 0, 14635, 97871, 100, 117.44
2026/09/26 00:08:09.815, 1, 11543, 97871, 0, 119.80
2026/09/26 00:08:09.815, 2, 14635, 97871, 100, 119.17
2026/09/26 00:08:09.815, 3, 14635, 97871, 100, 119.97
2026/09/26 00:08:10.015, 0, 14635, 97871, 100, 117.47
2026/09/26 00:08:10.015, 1, 11543, 97871, 0, 119.79
2026/09/26 00:08:10.015, 2, 14635, 97871, 100, 119.17
2026/09/26 00:08:10.015, 3, 14635, 97871, 100, 119.99
2026/09/26 00:08:10.215, 0, 14635, 97871, 100, 117.45
2026/09/26 00:08:10.215, 1, 14635, 97871, 0, 119.77
2026/09/26 00:08:10.215, 2, 14635, 97871, 100, 119.20
2026/09/26 00:08:10.215, 3, 14635, 97871, 100, 120.00
2026/09/26 00:08:10.415, 0, 22317, 97871, 100, 126.07
2026/09/26 00:08:10.415, 1, 22317, 97871, 11, 123.55
2026/09/26 00:08:10.415, 2, 22317, 97871, 14, 130.46
2026/09/26 00:08:10.415, 3, 22317, 97871, 100, 131.59
2026/09/26 00:08:10.615, 0, 22317, 97871, 75, 143.88
2026/09/26 00:08:10.615, 1, 22317, 97871, 97, 148.64
2026/09/26 00:08:10.615, 2, 22317, 97871, 51, 145.39
2026/09/26 00:08:10.615, 3, 22317, 97871, 36, 145.91
2026/09/26 00:08:10.815, 0, 22317, 97871, 0, 143.48
2026/09/26 00:08:10.815, 1, 22317, 97871, 0, 149.50
