layer,expert,loss_fn,beta_work,num_score_tokens,reference_active_batch_count,base_loss_at_identity,base_loss_at_work,gradient_at_identity,gradient_at_work,first_order_signed,first_order_abs,hessian_half_at_identity,reference_removal_at_identity,true_removal_at_identity,removal_loss_at_identity,true_removal_delta_at_work,removal_loss_at_work
0,94,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-9.450300986202365e-09,8.977785936892246e-09,8.977785936892246e-09,6.937384000593738e-08,6.937384000593738e-08,6.937384055685447e-08,6.937384055685447e-08,7.1587689525269e-08,1.8304940636287832e-07
0,95,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-1.750759093255283e-08,1.663221138592519e-08,1.663221138592519e-08,9.023567315580294e-08,9.023567315580294e-08,9.023565254489256e-08,9.023565254489256e-08,9.80699119568498e-08,2.0953162879445912e-07
0,96,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-1.5765396987887925e-08,1.497712713849353e-08,1.497712713849353e-08,8.58293063288329e-08,8.582929922340554e-08,8.582929572172566e-08,8.582929572172566e-08,9.243807912417365e-08,2.0389979596178295e-07
0,97,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-2.1617849732535888e-08,2.0536957245909093e-08,2.0536957245909093e-08,1.0326048993647419e-07,1.0326049704190154e-07,1.032605117209675e-07,1.032605117209675e-07,1.1372958227846706e-07,2.2519129911607638e-07
0,98,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-7.639244259394218e-08,7.257282046424507e-08,7.257282046424507e-08,2.4788189989521925e-07,2.478818714735098e-07,2.478818965778365e-07,2.478818965778365e-07,2.962862243960398e-07,4.0774794123364915e-07
0,99,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-1.8408179869311425e-08,1.7487770875845852e-08,1.7487770875845852e-08,1.1580405612221512e-07,1.1580406322764247e-07,1.1580406988235182e-07,1.1580406988235182e-07,1.220009201665341e-07,2.3346263700414343e-07
0,100,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-3.158292649629857e-08,3.000378017148364e-08,3.000378017148364e-08,1.3696808309759945e-07,1.3696808309759945e-07,1.3696808983206857e-07,1.3696808983206857e-07,1.5361747734640273e-07,2.6507919418401206e-07
0,101,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-2.042386970657617e-08,1.940267622124736e-08,1.940267622124736e-08,1.536263027901441e-07,1.536263027901441e-07,1.536263056847343e-07,1.536263056847343e-07,1.5805040407377855e-07,2.6951212091138786e-07
0,102,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-8.965420406070734e-08,8.517149385767198e-08,8.517149385767198e-08,5.602066721621668e-07,5.602067858490045e-07,5.602067585016799e-07,5.602067585016799e-07,5.907580413102425e-07,7.022197581478518e-07
0,103,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-1.6997073082336556e-08,1.6147219428219726e-08,1.6147219428219726e-08,6.467718094427255e-08,6.467718094427255e-08,6.467719250289398e-08,6.467719250289398e-08,7.451838443581508e-08,1.859801012734244e-07
0,104,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-9.905497577733513e-08,9.410222698846837e-08,9.410222698846837e-08,4.6950276555435266e-07,4.6950276555435266e-07,4.6950276154371635e-07,4.6950276154371635e-07,5.178285022658034e-07,6.292902191034127e-07
0,105,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-1.7161635668117015e-08,1.6303553884711165e-08,1.6303553884711165e-08,1.0861037935683271e-07,1.0861038646226007e-07,1.086103814859188e-07,1.086103814859188e-07,1.1432443803007156e-07,2.257861548676809e-07
0,106,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-1.9477721480143373e-07,1.8503835406136204e-07,1.8503835406136204e-07,1.2120078736188589e-06,1.2120078736188589e-06,1.212007869352063e-06,1.212007869352063e-06,1.2788754635954995e-06,1.3903371804331087e-06
0,107,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-4.5068299314721116e-08,4.281488434898506e-08,4.281488434898506e-08,1.8665606660306366e-07,1.8665606660306366e-07,1.866560763110639e-07,1.866560763110639e-07,2.1127196830624244e-07,3.2273368514385177e-07
0,108,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-2.481140715104857e-08,2.357083679349614e-08,2.357083679349614e-08,1.7444106958919292e-07,1.744410553783382e-07,1.744410628610865e-07,1.744410628610865e-07,1.810038778007631e-07,2.9246559463837245e-07
0,109,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-1.1718711778740953e-08,1.1132776189803905e-08,1.1132776189803905e-08,9.983759241549706e-08,9.983760662635177e-08,9.983759457675815e-08,9.983759457675815e-08,1.0123620229124876e-07,2.1269791912885808e-07
0,110,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-5.185126106255211e-08,4.9258698009424506e-08,4.9258698009424506e-08,1.869869379333977e-07,1.869869379333977e-07,1.8698696004591304e-07,1.8698696004591304e-07,2.1801439111877617e-07,3.294761079563855e-07
0,111,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-2.466852500049299e-08,2.3435098750468342e-08,2.3435098750468342e-08,1.7751960967871128e-07,1.7751960967871128e-07,1.7751961480411947e-07,1.7751961480411947e-07,1.8364650055383195e-07,2.951082173914413e-07
0,112,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-2.747960348159495e-08,2.61056233075152e-08,2.61056233075152e-08,1.877512261216907e-07,1.877512261216907e-07,1.8775121915562393e-07,1.8775121915562393e-07,1.9555113568851615e-07,3.070128525261255e-07
0,113,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-7.736994600548996e-09,7.3501448705215465e-09,7.3501448705215465e-09,5.735104124937607e-08,5.735104124937607e-08,5.735104618291518e-08,5.735104618291518e-08,5.910944450555249e-08,1.705711613431618e-07
0,114,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-1.6945358538578148e-07,1.609809061164924e-07,1.609809061164924e-07,7.978613894010778e-07,7.978614462444966e-07,7.978613724987586e-07,7.978613724987586e-07,8.810508497681856e-07,9.925125666057949e-07
0,115,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-1.606665236408844e-07,1.5263319745884017e-07,1.5263319745884017e-07,8.955742032412672e-07,8.955742032412672e-07,8.955742022851618e-07,8.955742022851618e-07,9.608889219812728e-07,1.072350638818882e-06
0,116,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-2.201153037617587e-08,2.0910953857367076e-08,2.0910953857367076e-08,1.453572338050435e-07,1.453572338050435e-07,1.4535722597706295e-07,1.4535722597706295e-07,1.5209584551703135e-07,2.635575623546407e-07
0,117,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-9.442400195069922e-09,8.970280185316426e-09,8.970280185316426e-09,7.302990923108155e-08,7.302990923108155e-08,7.30299217324724e-08,7.30299217324724e-08,7.487976512367837e-08,1.8634148196128767e-07
0,118,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-8.827609532247038e-09,8.386229055634686e-09,8.386229055634686e-09,5.114993939514534e-08,5.114993939514534e-08,5.114992944560924e-08,5.114992944560924e-08,5.454904904746454e-08,1.6601076588507384e-07
0,119,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-1.6646832357025687e-08,1.58144907391744e-08,1.58144907391744e-08,1.1002477151578205e-07,1.1002477862120941e-07,1.1002478243942163e-07,1.1002478243942163e-07,1.1511185561111929e-07,2.265735724487286e-07
0,120,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-8.014346875029332e-08,7.613629531277865e-08,7.613629531277865e-08,4.3143995753780473e-07,4.3143995753780473e-07,4.314400147657484e-07,4.314400147657484e-07,4.6551086813284247e-07,5.769725849704518e-07
0,121,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-3.167056616959485e-09,3.0087037861115107e-09,3.0087037861115107e-09,1.997133480813318e-08,1.997133480813318e-08,1.997133661755397e-08,1.997133661755397e-08,2.1032829590023407e-08,1.3249454642763273e-07
0,122,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-1.8578547589243044e-08,1.7649620209780892e-08,1.7649620209780892e-08,1.058112957252888e-07,1.058112957252888e-07,1.0581129030997385e-07,1.0581129030997385e-07,1.1314433762139168e-07,2.24606054459001e-07
0,123,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-8.106395110729636e-09,7.701075355193155e-09,7.701075355193155e-09,5.0368051063287567e-08,5.0368051063287567e-08,5.0368060848395344e-08,5.0368060848395344e-08,5.3158235149994564e-08,1.6461995198760387e-07
0,124,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-5.321374807465418e-08,5.0553060670921465e-08,5.0553060670921465e-08,3.57802150574571e-07,3.57802150574571e-07,3.578021449615475e-07,3.578021449615475e-07,3.734694930288659e-07,4.849312098664752e-07
0,125,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-1.2642706082033328e-07,1.201057077793166e-07,1.201057077793166e-07,8.351584597221517e-07,8.351585165655706e-07,8.351584897381691e-07,8.351584897381691e-07,8.738362146133577e-07,9.85297931450967e-07
0,126,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-6.04208025833941e-08,5.73997624542244e-08,5.73997624542244e-08,3.1989580406843743e-07,3.19895775646728e-07,3.198957817688046e-07,3.198957817688046e-07,3.4610567929543484e-07,4.5756739613304417e-07
0,127,l2,0.95,4096,2,0.0,1.1146171683760932e-07,0.0,-2.1830243390752457e-08,2.0738731221214835e-08,2.0738731221214835e-08,1.303159962162681e-07,1.3031601042712282e-07,1.3031599435410752e-07,1.3031599435410752e-07,1.383489105485893e-07,2.498106273861986e-07
