baseline,expert_high,expert_low,truth_high,truth_low,truth_gap,first_high,first_low,hessian_high,hessian_low,hessian_relative_error_high,hessian_relative_error_low,truth_increase_percent,first_decrease_percent,balanced_display_score,both_differences_at_least_20_percent,both_full_curves_available
first_order_abs,18,53,1.1121424421692042e-07,9.752400249585814e-08,1.3690241721062273e-08,1.278802433946069e-08,2.5503542300242542e-08,1.1121424847715389e-07,9.752397289730652e-08,3.830654517715742e-08,3.035001729349403e-07,14.03781773788837,49.85785037657661,0.1403781773788837,False,False
first_order_abs,79,107,2.519509133831503e-07,1.866560763110639e-07,6.529483707208639e-08,3.6907157952015264e-08,4.281488434898506e-08,2.5195089392582304e-07,1.8665606660306366e-07,7.722665886699252e-08,5.201009480204305e-08,34.98136163714918,13.798300490118775,0.13798300490118776,False,False
first_order_abs,13,1,4.049963130729224e-07,3.559007473179022e-07,4.909556575502017e-08,5.939747111938231e-08,7.072924823603444e-08,4.0499631381862855e-07,3.5590073821367696e-07,1.84126652616885e-09,2.5580798396450023e-08,13.794735224640142,16.021345340524807,0.13794735224640142,False,False
first_order_abs,111,61,1.7751961480411947e-07,1.2192018378822234e-07,5.5599431015897136e-08,2.3435098750468342e-08,2.7173746053321678e-08,1.7751960967871128e-07,1.2192018061796261e-07,2.887234856544041e-08,2.6002747230406944e-08,45.60313910982483,13.758306622565675,0.13758306622565675,False,False
first_order_abs,89,100,1.5566180091105214e-07,1.3696808983206857e-07,1.8693711078983578e-08,1.697718992055286e-08,3.000378017148364e-08,1.5566179456527607e-07,1.3696808309759945e-07,4.076643106433669e-08,4.916816119571488e-08,13.648223540171456,43.41649677633481,0.13648223540171456,False,False
first_order_abs,22,71,8.120662337631342e-08,4.947829772923908e-08,3.172832564707434e-08,9.432156233835087e-09,1.0919421056243549e-08,8.120663608224277e-08,4.9478291686000375e-08,1.5646419980599118e-07,1.2213917984001535e-07,64.12574220055384,13.620363339300557,0.13620363339300556,False,False
first_order_abs,94,54,6.937384055685447e-08,6.11537206018827e-08,8.22011995497177e-09,8.977785936892246e-09,1.2734994903063068e-08,6.937384000593738e-08,6.115369899362122e-08,7.941279885111976e-09,3.53343365929183e-07,13.441733183309701,29.50302685450721,0.134417331833097,False,False
first_order_abs,109,5,9.983759457675815e-08,8.195346246644651e-08,1.7884132110311634e-08,1.1132776189803905e-08,1.28613865113536e-08,9.983759241549706e-08,8.195345913009078e-08,2.1647768060678226e-08,4.071036945891035e-08,21.82230203834741,13.440310809598454,0.13440310809598455,False,False
first_order_abs,86,97,1.2410008493519464e-07,1.032605117209675e-07,2.0839573214227145e-08,1.778708713651156e-08,2.0536957245909093e-08,1.2410008309871046e-07,1.0326048993647419e-07,1.4798412014014033e-08,2.109663505327629e-07,20.181551366450947,13.389861392175328,0.13389861392175328,False,False
first_order_abs,37,100,1.6034734217338941e-07,1.3696808983206857e-07,2.3379252341320848e-08,2.5993446683969523e-08,3.000378017148364e-08,1.6034735494940833e-07,1.3696808309759945e-07,7.967714799626396e-08,4.916816119571488e-08,17.069123450568146,13.366094087456482,0.13366094087456482,False,False
first_order_abs,68,28,2.369878887074237e-07,2.0793576063718982e-07,2.9052128070233883e-08,3.4448185814994754e-08,3.975995106486607e-08,2.3698788709225482e-07,2.0793575572497502e-07,6.815406842506316e-09,2.3623713299629962e-08,13.971684322700305,13.359586990450456,0.13359586990450456,False,False
first_order_abs,111,27,1.7751961480411947e-07,1.2530861549373684e-07,5.221099931038264e-08,2.3435098750468342e-08,2.7043274819504857e-08,1.7751960967871128e-07,1.2530867365967424e-07,2.887234856544041e-08,4.641814704970573e-07,41.66592943722394,13.342230529100462,0.13342230529100463,False,False
first_order_abs,112,83,1.8775121915562393e-07,1.5086226270278802e-07,3.6888956452835916e-08,2.61056233075152e-08,3.01162327076554e-08,1.877512261216907e-07,1.508622773371826e-07,3.710264468653408e-08,9.70050052672574e-08,24.45207687591855,13.31710190670934,0.1331710190670934,False,False
first_order_abs,108,61,1.744410628610865e-07,1.2192018378822234e-07,5.2520879072864165e-08,2.357083679349614e-08,2.7173746053321678e-08,1.7444106958919292e-07,1.2192018061796261e-07,3.856951058105276e-08,2.6002747230406944e-08,43.078083907824414,13.258787554559937,0.13258787554559937,False,False
first_order_abs,119,77,1.1002478243942163e-07,9.53560580840903e-08,1.4668724355331329e-08,1.58144907391744e-08,1.8228505149764374e-08,1.1002477151578205e-07,9.535607148336567e-08,9.928344633601545e-08,1.4051834391539347e-07,15.383106904855094,13.243073915038917,0.13243073915038917,False,False
first_order_abs,56,26,1.4315889224566716e-07,1.2649505103068067e-07,1.6663841214986493e-08,2.403109196080777e-08,2.8597835743937592e-08,1.4315888563487533e-07,1.2649502423300873e-07,4.6178003500167035e-08,2.1184759177155848e-07,13.173512385828268,15.968844020295903,0.13173512385828268,False,False
first_order_abs,112,100,1.8775121915562393e-07,1.3696808983206857e-07,5.0783129323555366e-08,2.61056233075152e-08,3.000378017148364e-08,1.877512261216907e-07,1.3696808309759945e-07,3.710264468653408e-08,4.916816119571488e-08,37.07661352787986,12.992219119353987,0.12992219119353987,False,False
first_order_abs,117,103,7.30299217324724e-08,6.467719250289398e-08,8.352729229578412e-09,8.970280185316426e-09,1.6147219428219726e-08,7.302990923108155e-08,6.467718094427255e-08,1.7118176427422628e-07,1.7871247938348766e-07,12.914489492110647,44.44690477396068,0.12914489492110648,False,False
first_order_abs,108,27,1.744410628610865e-07,1.2530861549373684e-07,4.9132447367349666e-08,2.357083679349614e-08,2.7043274819504857e-08,1.7444106958919292e-07,1.2530867365967424e-07,3.856951058105276e-08,4.641814704970573e-07,39.20915347580822,12.840301513721386,0.12840301513721386,False,False
first_order_abs,123,72,5.0368060848395344e-08,4.246981134017547e-08,7.898249508219873e-09,7.701075355193155e-09,8.833352005410688e-09,5.0368051063287567e-08,4.246982143740752e-08,1.9427207664414703e-07,2.3775081000264208e-07,18.597326569115946,12.818199133511044,0.12818199133511043,False,False
first_order_abs,119,53,1.1002478243942163e-07,9.752400249585814e-08,1.2500779943563488e-08,1.58144907391744e-08,2.5503542300242542e-08,1.1002477151578205e-07,9.752397289730652e-08,9.928344633601545e-08,3.035001729349403e-07,12.818157195808698,37.99100315949442,0.128181571958087,False,False
first_order_abs,46,32,9.22701169374705e-08,8.18308618724767e-08,1.0439255064993795e-08,1.2810836702570327e-08,1.725679319442008e-08,9.227011332768598e-08,8.183085498103537e-08,3.912192421449291e-08,8.421567577073036e-08,12.757112446477814,25.763514934439492,0.12757112446477814,False,False
first_order_abs,66,20,7.894446323495268e-08,6.658259048085973e-08,1.2361872754092946e-08,9.12867090807623e-09,1.0459530819240115e-08,7.894446696354862e-08,6.658258655534155e-08,4.7230619960202626e-08,5.8957126114293686e-08,18.566223790356396,12.723896837856174,0.12723896837856175,False,False
first_order_abs,40,53,1.686782990410953e-07,9.752400249585814e-08,7.115429654523716e-08,2.228011162230814e-08,2.5503542300242542e-08,1.6867829799593892e-07,9.752397289730652e-08,6.196152052625168e-09,3.035001729349403e-07,72.96080423715085,12.639148867974104,0.12639148867974104,False,False
first_order_abs,30,59,1.3951483361448216e-07,1.2390988504654918e-07,1.560494856793298e-08,1.9487615121605018e-08,2.8547320951588517e-08,1.395148103711108e-07,1.2390991344091162e-07,1.6660143413524415e-07,2.2915332728812888e-07,12.593788269653118,31.735747972103045,0.12593788269653117,False,False
first_order_abs,42,95,1.0567381538888496e-07,9.023565254489256e-08,1.5438162843992404e-08,1.4538637005401255e-08,1.663221138592519e-08,1.0567381281134658e-07,9.023567315580294e-08,2.439145757117567e-08,2.284120500257328e-07,17.108717462104984,12.58746856894566,0.1258746856894566,False,False
first_order_abs,109,54,9.983759457675815e-08,6.11537206018827e-08,3.868387397487545e-08,1.1132776189803905e-08,1.2734994903063068e-08,9.983759241549706e-08,6.115369899362122e-08,2.1647768060678226e-08,3.53343365929183e-07,63.256779136484,12.581227754349488,0.1258122775434949,False,False
first_order_abs,109,39,9.983759457675815e-08,8.870800678502373e-08,1.112958779173442e-08,1.1132776189803905e-08,1.3708437429649222e-08,9.983759241549706e-08,8.870800627391873e-08,2.1647768060678226e-08,5.761655788722252e-09,12.546317063245516,18.788875486819244,0.12546317063245516,False,False
first_order_abs,22,41,8.120662337631342e-08,5.190778471575686e-08,2.9298838660556564e-08,9.432156233835087e-09,1.0775334335910712e-08,8.120663608224277e-08,5.190778651353867e-08,1.5646419980599118e-07,3.46341462986068e-08,56.44401667494541,12.465303258380079,0.12465303258380078,False,False
first_order_abs,52,96,9.769869474793701e-08,8.582929572172566e-08,1.1869399026211345e-08,1.311920956315049e-08,1.497712713849353e-08,9.769868825060257e-08,8.58293063288329e-08,6.650379981151873e-08,1.2358376176760406e-07,13.829076571587073,12.40503307585541,0.1240503307585541,False,False
first_order_abs,51,97,1.1593506617239107e-07,1.032605117209675e-07,1.2674554451423572e-08,1.429185636503405e-08,2.0536957245909093e-08,1.1593508020268928e-07,1.0326048993647419e-07,1.2101858972234887e-07,2.109663505327629e-07,12.274347899488426,30.409085465272856,0.12274347899488425,False,False
first_order_abs,46,58,9.22701169374705e-08,8.223306785716865e-08,1.0037049080301852e-08,1.2810836702570327e-08,1.5333798630834394e-08,9.227011332768598e-08,8.22331216454586e-08,3.912192421449291e-08,6.540956254022636e-07,12.205611856455722,16.45360023960859,0.12205611856455723,False,False
first_order_abs,92,71,8.498259991944167e-08,4.947829772923908e-08,3.550430219020259e-08,9.588055727149935e-09,1.0919421056243549e-08,8.498260228861909e-08,4.9478291686000375e-08,2.787838248032384e-08,1.2213917984001535e-07,71.75732355323414,12.192636608076956,0.12192636608076957,False,False
first_order_abs,101,100,1.536263056847343e-07,1.3696808983206857e-07,1.6658215852665745e-08,1.940267622124736e-08,3.000378017148364e-08,1.536263027901441e-07,1.3696808309759945e-07,1.884176143380153e-08,4.916816119571488e-08,12.16211445533757,35.33256106279514,0.12162114455337569,False,False
first_order_abs,99,97,1.1580406988235182e-07,1.032605117209675e-07,1.2543558161384322e-08,1.7487770875845852e-08,2.0536957245909093e-08,1.1580405612221512e-07,1.0326048993647419e-07,1.1882256572584476e-07,2.109663505327629e-07,12.147487894772159,14.847313229279035,0.12147487894772158,False,False
first_order_abs,51,69,1.1593506617239107e-07,8.45386329917001e-08,3.139643318069097e-08,1.429185636503405e-08,1.6267421987237184e-08,1.1593508020268928e-07,8.453864097646147e-08,1.2101858972234887e-07,9.445103476480743e-08,37.13856265427597,12.14430672391169,0.12144306723911691,False,False
first_order_abs,113,118,5.735104618291518e-08,5.114992944560924e-08,6.201116737305938e-09,7.3501448705215465e-09,8.386229055634686e-09,5.735104124937607e-08,5.114993939514534e-08,8.602352426917145e-08,1.9451710303678815e-07,12.123412103432042,12.35458962830257,0.12123412103432041,False,False
first_order_abs,127,49,1.3031599435410752e-07,1.1626997167262457e-07,1.4046022681482944e-08,2.0738731221214835e-08,2.5099755562862924e-08,1.303159962162681e-07,1.1627000873204452e-07,1.4289578174746489e-08,3.187359505840401e-07,12.080524730006491,17.37476817543422,0.12080524730006492,False,False
first_order_abs,51,80,1.1593506617239107e-07,1.0355948593994721e-07,1.2375580232443856e-08,1.429185636503405e-08,1.9221985514406014e-08,1.1593508020268928e-07,1.0355950053053675e-07,1.2101858972234887e-07,1.4089090348086633e-07,11.95021404376253,25.648386560675817,0.1195021404376253,False,False
first_order_abs,124,126,3.578021449615475e-07,3.198957817688046e-07,3.790636319274292e-08,5.0553060670921465e-08,5.73997624542244e-08,3.57802150574571e-07,3.1989580406843743e-07,1.5687506544418293e-08,6.970905563823671e-08,11.849597698083624,11.928101250877287,0.11849597698083625,False,False
first_order_abs,74,39,9.920240460487054e-08,8.870800678502373e-08,1.0494397819846815e-08,1.141809853333342e-08,1.3708437429649222e-08,9.920240984229167e-08,8.870800627391873e-08,5.2795304213162394e-08,5.761655788722252e-09,11.830271246291325,16.707512494182264,0.11830271246291324,False,False
first_order_abs,11,72,4.749315834090877e-08,4.246981134017547e-08,5.023347000733298e-09,7.249114020169145e-09,8.833352005410688e-09,4.749316673269277e-08,4.246982143740752e-08,1.7669458706511494e-07,2.3775081000264208e-07,11.828041712964543,17.93473173344785,0.11828041712964543,False,False
first_order_abs,40,83,1.686782990410953e-07,1.5086226270278802e-07,1.7816036338307292e-08,2.228011162230814e-08,3.01162327076554e-08,1.6867829799593892e-07,1.508622773371826e-07,6.196152052625168e-09,9.70050052672574e-08,11.80947177850995,26.01959269412657,0.1180947177850995,False,False
first_order_abs,124,75,3.578021449615475e-07,2.859781145701995e-07,7.182403039134799e-08,5.0553060670921465e-08,5.731249981266728e-08,3.57802150574571e-07,2.8597813184205734e-07,1.5687506544418293e-08,6.039573291524639e-08,25.115219218538208,11.794005084126225,0.11794005084126225,False,False
first_order_abs,47,118,6.234683585117846e-08,5.114992944560924e-08,1.1196906405569223e-08,7.399098267413251e-09,8.386229055634686e-09,6.234684235550958e-08,5.114993939514534e-08,1.0432495933429657e-07,1.9451710303678815e-07,21.89036529850068,11.770854118970009,0.11770854118970009,False,False
first_order_abs,89,80,1.5566180091105214e-07,1.0355948593994721e-07,5.210231497110493e-08,1.697718992055286e-08,1.9221985514406014e-08,1.5566179456527607e-07,1.0355950053053675e-07,4.076643106433669e-08,1.4089090348086633e-07,50.311484745413246,11.678271176360944,0.11678271176360944,False,False
first_order_abs,4,37,1.7896841646260672e-07,1.6034734217338941e-07,1.8621074289217304e-08,2.06474083608299e-08,2.5993446683969523e-08,1.7896843473863555e-07,1.6034735494940833e-07,1.0211873800997768e-07,7.967714799626396e-08,11.612960986332821,20.566869750430563,0.11612960986332821,False,False
first_order_abs,89,30,1.5566180091105214e-07,1.3951483361448216e-07,1.6146967296569983e-08,1.697718992055286e-08,1.9487615121605018e-08,1.5566179456527607e-07,1.395148103711108e-07,4.076643106433669e-08,1.6660143413524415e-07,11.57365627599749,12.88215713101274,0.1157365627599749,False,False
first_order_abs,56,61,1.4315889224566716e-07,1.2192018378822234e-07,2.1238708457444824e-08,2.403109196080777e-08,2.7173746053321678e-08,1.4315888563487533e-07,1.2192018061796261e-07,4.6178003500167035e-08,2.6002747230406944e-08,17.420174246404407,11.565038130360216,0.11565038130360217,False,False
first_order_abs,51,103,1.1593506617239107e-07,6.467719250289398e-08,5.125787366949709e-08,1.429185636503405e-08,1.6147219428219726e-08,1.1593508020268928e-07,6.467718094427255e-08,1.2101858972234887e-07,1.7871247938348766e-07,79.25185322044328,11.490294483415187,0.11490294483415187,False,False
first_order_abs,111,45,1.7751961480411947e-07,1.254834684071946e-07,5.2036146396924884e-08,2.3435098750468342e-08,2.6444372291933857e-08,1.7751960967871128e-07,1.2548346717267123e-07,2.887234856544041e-08,9.83813547951381e-09,41.46852733466633,11.379636877913013,0.11379636877913013,False,False
first_order_abs,105,53,1.086103814859188e-07,9.752400249585814e-08,1.108637899006066e-08,1.6303553884711165e-08,2.5503542300242542e-08,1.0861037935683271e-07,9.752397289730652e-08,1.9602970411461194e-08,3.035001729349403e-07,11.367846587850504,36.07337485602494,0.11367846587850505,False,False
first_order_abs,30,27,1.3951483361448216e-07,1.2530861549373684e-07,1.4206218120745326e-08,1.9487615121605018e-08,2.7043274819504857e-08,1.395148103711108e-07,1.2530867365967424e-07,1.6660143413524415e-07,4.641814704970573e-07,11.336984344428714,27.939144753468792,0.11336984344428713,False,False
first_order_abs,19,98,4.230079629291528e-07,2.478818965778365e-07,1.7512606635131626e-07,6.438303845612836e-08,7.257282046424507e-08,4.2300797531424905e-07,2.4788189989521925e-07,2.9278636226085022e-08,1.338291651234561e-08,70.64899404476097,11.284916247883213,0.11284916247883214,False,True
first_order_abs,40,49,1.686782990410953e-07,1.1626997167262457e-07,5.240832736847074e-08,2.228011162230814e-08,2.5099755562862924e-08,1.6867829799593892e-07,1.1627000873204452e-07,6.196152052625168e-09,3.187359505840401e-07,45.074688343465155,11.233750597661885,0.11233750597661885,False,False
first_order_abs,74,5,9.920240460487054e-08,8.195346246644651e-08,1.724894213842403e-08,1.141809853333342e-08,1.28613865113536e-08,9.920240984229167e-08,8.195345913009078e-08,5.2795304213162394e-08,4.071036945891035e-08,21.04724024989928,11.221869249836281,0.1122186924983628,False,False
first_order_abs,28,110,2.0793576063718982e-07,1.8698696004591304e-07,2.0948800591276775e-08,3.975995106486607e-08,4.9258698009424506e-08,2.0793575572497502e-07,1.869869379333977e-07,2.3623713299629962e-08,1.1825699142521454e-07,11.203348397199985,19.28339019992179,0.11203348397199986,False,False
first_order_abs,30,45,1.3951483361448216e-07,1.254834684071946e-07,1.4031365207287573e-08,1.9487615121605018e-08,2.6444372291933857e-08,1.395148103711108e-07,1.2548346717267123e-07,1.6660143413524415e-07,9.83813547951381e-09,11.181843620831167,26.307136707687363,0.11181843620831167,False,False
first_order_abs,56,27,1.4315889224566716e-07,1.2530861549373684e-07,1.7850276751930324e-08,2.403109196080777e-08,2.7043274819504857e-08,1.4315888563487533e-07,1.2530867365967424e-07,4.6178003500167035e-08,4.641814704970573e-07,14.245051452844848,11.138380535646375,0.11138380535646375,False,False
first_order_abs,33,57,2.627755622723985e-07,2.3652235047802466e-07,2.625321179437385e-08,4.408899316743486e-08,5.993303862084076e-08,2.627755861794867e-07,2.3652235370263952e-07,9.097911536865062e-08,1.3633446696937914e-08,11.099674826211835,26.436245880408904,0.11099674826211836,False,False
first_order_abs,67,61,1.7300469204299645e-07,1.2192018378822234e-07,5.1084508254774116e-08,2.4159216671648662e-08,2.7173746053321678e-08,1.7300469323799916e-07,1.2192018061796261e-07,6.907342783729391e-09,2.6002747230406944e-08,41.89996001278089,11.093536296974872,0.11093536296974871,False,False
first_order_abs,92,41,8.498259991944167e-08,5.190778471575686e-08,3.307481520368481e-08,9.588055727149935e-09,1.0775334335910712e-08,8.498260228861909e-08,5.190778651353867e-08,2.787838248032384e-08,3.46341462986068e-08,63.718410224593526,11.018485104484988,0.11018485104484987,False,False
first_order_abs,108,45,1.744410628610865e-07,1.254834684071946e-07,4.895759445389191e-08,2.357083679349614e-08,2.6444372291933857e-08,1.7444106958919292e-07,1.2548346717267123e-07,3.856951058105276e-08,9.83813547951381e-09,39.015174728056,10.866340356712534,0.10866340356712534,False,False
first_order_abs,42,77,1.0567381538888496e-07,9.53560580840903e-08,1.031775730479466e-08,1.4538637005401255e-08,1.8228505149764374e-08,1.0567381281134658e-07,9.535607148336567e-08,2.439145757117567e-08,1.4051834391539347e-07,10.820243109982464,20.24229696317591,0.10820243109982464,False,False
first_order_abs,33,2,2.627755622723985e-07,2.3712965596262547e-07,2.5645906309773045e-08,4.408899316743486e-08,5.0360903980362076e-08,2.627755861794867e-07,2.3712965457889368e-07,9.097911536865062e-08,5.8353384105042336e-09,10.81514085855848,12.453928180822382,0.10815140858558481,False,False
first_order_abs,67,27,1.7300469204299645e-07,1.2530861549373684e-07,4.7696076549259617e-08,2.4159216671648662e-08,2.7043274819504857e-08,1.7300469323799916e-07,1.2530867365967424e-07,6.907342783729391e-09,4.641814704970573e-07,38.06288686642105,10.66460392502494,0.1066460392502494,False,False
first_order_abs,109,95,9.983759457675815e-08,9.023565254489256e-08,9.601942031865588e-09,1.1132776189803905e-08,1.663221138592519e-08,9.983759241549706e-08,9.023567315580294e-08,2.1647768060678226e-08,2.284120500257328e-07,10.640962591907432,33.06496693984491,0.10640962591907432,False,False
first_order_abs,42,69,1.0567381538888496e-07,8.45386329917001e-08,2.1135182397184862e-08,1.4538637005401255e-08,1.6267421987237184e-08,1.0567381281134658e-07,8.453864097646147e-08,2.439145757117567e-08,9.445103476480743e-08,25.000620011515796,10.627283064226578,0.10627283064226578,False,False
first_order_abs,105,77,1.086103814859188e-07,9.53560580840903e-08,1.32543234018285e-08,1.6303553884711165e-08,1.8228505149764374e-08,1.0861037935683271e-07,9.535607148336567e-08,1.9602970411461194e-08,1.4051834391539347e-07,13.899823113640132,10.560115869282305,0.10560115869282305,False,False
first_order_abs,33,110,2.627755622723985e-07,1.8698696004591304e-07,7.578860222648547e-08,4.408899316743486e-08,4.9258698009424506e-08,2.627755861794867e-07,1.869869379333977e-07,9.097911536865062e-08,1.1825699142521454e-07,40.53149064933523,10.495009106819154,0.10495009106819153,False,False
first_order_abs,113,41,5.735104618291518e-08,5.190778471575686e-08,5.4432614671583226e-09,7.3501448705215465e-09,1.0775334335910712e-08,5.735104124937607e-08,5.190778651353867e-08,8.602352426917145e-08,3.46341462986068e-08,10.48640680191848,31.787314978934013,0.1048640680191848,False,False
first_order_abs,74,54,9.920240460487054e-08,6.11537206018827e-08,3.8048684002987846e-08,1.141809853333342e-08,1.2734994903063068e-08,9.920240984229167e-08,6.115369899362122e-08,5.2795304213162394e-08,3.53343365929183e-07,62.218101578297855,10.340768722356565,0.10340768722356564,False,False
first_order_abs,70,44,1.0342684881447056e-07,9.374412206434479e-08,9.682726750125767e-09,1.17350959838447e-08,1.5900763639109528e-08,1.0342686351805241e-07,9.374412002216559e-08,1.4216407076539892e-07,2.1784610693797647e-08,10.328889467309388,26.19790942001646,0.10328889467309388,False,False
first_order_abs,30,26,1.3951483361448216e-07,1.2649505103068067e-07,1.3019782583801494e-08,1.9487615121605018e-08,2.8597835743937592e-08,1.395148103711108e-07,1.2649502423300873e-07,1.6660143413524415e-07,2.1184759177155848e-07,10.292720922847497,31.85632893308661,0.10292720922847498,False,False
first_order_abs,51,44,1.1593506617239107e-07,9.374412206434479e-08,2.2190944108046277e-08,1.429185636503405e-08,1.5900763639109528e-08,1.1593508020268928e-07,9.374412002216559e-08,1.2101858972234887e-07,2.1784610693797647e-08,23.671824557506316,10.118427709460498,0.10118427709460498,False,False
first_order_abs,101,23,1.536263056847343e-07,1.236929841197887e-07,2.99333215649456e-08,1.940267622124736e-08,2.15616520193862e-08,1.536263027901441e-07,1.2369298474368406e-07,1.884176143380153e-08,5.043902502875613e-09,24.199692309110343,10.013035161673578,0.10013035161673578,False,False
first_order_abs,42,103,1.0567381538888496e-07,6.467719250289398e-08,4.099662288599098e-08,1.4538637005401255e-08,1.6147219428219726e-08,1.0567381281134658e-07,6.467718094427255e-08,2.439145757117567e-08,1.7871247938348766e-07,63.3865220481804,9.961977849927695,0.09961977849927695,False,False
first_order_abs,19,63,4.230079629291528e-07,3.4258157009361574e-07,8.042639283553704e-08,6.438303845612836e-08,7.150470953121157e-08,4.2300797531424905e-07,3.425816146318539e-07,2.9278636226085022e-08,1.300076887620298e-07,23.47656729273535,9.959723103237872,0.09959723103237872,False,False
first_order_abs,74,95,9.920240460487054e-08,9.023565254489256e-08,8.966752059977983e-09,1.141809853333342e-08,1.663221138592519e-08,9.920240984229167e-08,9.023567315580294e-08,5.2795304213162394e-08,2.284120500257328e-07,9.937039082769417,31.34948643692774,0.09937039082769417,False,False
first_order_abs,51,12,1.1593506617239107e-07,1.0547204342744495e-07,1.046302274494612e-08,1.429185636503405e-08,1.7140279595651008e-08,1.1593508020268928e-07,1.0547204709610014e-07,1.2101858972234887e-07,3.478320009797043e-08,9.920185866261066,16.61830085513708,0.09920185866261066,False,False
first_order_abs,85,83,1.910761721314109e-07,1.5086226270278802e-07,4.021390942862287e-08,2.7133622282349276e-08,3.01162327076554e-08,1.9107613979940652e-07,1.508622773371826e-07,1.692100276399687e-07,9.70050052672574e-08,26.656042875246968,9.903663762526183,0.09903663762526183,False,False
first_order_abs,111,37,1.7751961480411947e-07,1.6034734217338941e-07,1.7172272630730058e-08,2.3435098750468342e-08,2.5993446683969523e-08,1.7751960967871128e-07,1.6034735494940833e-07,2.887234856544041e-08,7.967714799626396e-08,10.709421433478482,9.842280497102928,0.09842280497102929,False,False
first_order_abs,22,20,8.120662337631342e-08,6.658259048085973e-08,1.4624032895453688e-08,9.432156233835087e-09,1.0459530819240115e-08,8.120663608224277e-08,6.658258655534155e-08,1.5646419980599118e-07,5.8957126114293686e-08,21.963748766515188,9.822377343304844,0.09822377343304844,False,False
first_order_abs,87,107,2.0491441550822562e-07,1.866560763110639e-07,1.825833919716173e-08,3.680181333010068e-08,4.281488434898506e-08,2.0491442853654007e-07,1.8665606660306366e-07,6.357929685155322e-08,5.201009480204305e-08,9.781808102905831,14.04434721783131,0.09781808102905831,False,False
first_order_abs,88,71,6.089375628733603e-08,4.947829772923908e-08,1.1415458558096946e-08,9.857363747478586e-09,1.0919421056243549e-08,6.089375403917074e-08,4.9478291686000375e-08,3.691947120572189e-08,1.2213917984001535e-07,23.07164773648025,9.726315189189405,0.09726315189189405,False,False
first_order_abs,85,50,1.910761721314109e-07,1.741873628227445e-07,1.6888809308666385e-08,2.7133622282349276e-08,4.7874379394130526e-08,1.9107613979940652e-07,1.74187334778253e-07,1.692100276399687e-07,1.6100187211350373e-07,9.695771860242619,43.32329186145878,0.09695771860242619,False,False
first_order_abs,117,20,7.30299217324724e-08,6.658259048085973e-08,6.44733125161266e-09,8.970280185316426e-09,1.0459530819240115e-08,7.302990923108155e-08,6.658258655534155e-08,1.7118176427422628e-07,5.8957126114293686e-08,9.683208786335907,14.238216413916383,0.09683208786335906,False,False
first_order_abs,30,23,1.3951483361448216e-07,1.236929841197887e-07,1.582184949469345e-08,1.9487615121605018e-08,2.15616520193862e-08,1.395148103711108e-07,1.2369298474368406e-07,1.6660143413524415e-07,5.043902502875613e-09,12.791226282786594,9.619100131642998,0.09619100131642999,False,False
first_order_abs,34,98,3.5146302239652117e-07,2.478818965778365e-07,1.0358112581868464e-07,6.560464118621211e-08,7.257282046424507e-08,3.5146302934663254e-07,2.4788189989521925e-07,1.977480113155354e-08,1.338291651234561e-08,41.78648269546361,9.601637683994946,0.09601637683994946,False,False
first_order_abs,87,110,2.0491441550822562e-07,1.8698696004591304e-07,1.7927455462312576e-08,3.680181333010068e-08,4.9258698009424506e-08,2.0491442853654007e-07,1.869869379333977e-07,6.357929685155322e-08,1.1825699142521454e-07,9.587543140928467,25.288700641134465,0.09587543140928467,False,False
first_order_abs,51,122,1.1593506617239107e-07,1.0581129030997385e-07,1.0123775862417219e-08,1.429185636503405e-08,1.7649620209780892e-08,1.1593508020268928e-07,1.058112957252888e-07,1.2101858972234887e-07,5.1178989820508684e-08,9.56776524769678,19.024567128566705,0.0956776524769678,False,False
first_order_abs,85,100,1.910761721314109e-07,1.3696808983206857e-07,5.410808229934232e-08,2.7133622282349276e-08,3.000378017148364e-08,1.9107613979940652e-07,1.3696808309759945e-07,1.692100276399687e-07,4.916816119571488e-08,39.504151927417695,9.565987594663927,0.09565987594663927,False,False
first_order_abs,101,78,1.536263056847343e-07,1.0625910043879313e-07,4.7367205245941184e-08,1.940267622124736e-08,2.144905604239966e-08,1.536263027901441e-07,1.0625905133565539e-07,1.884176143380153e-08,4.621075986800345e-07,44.57708097503179,9.540652125236171,0.09540652125236171,False,False
first_order_abs,102,104,5.602067585016799e-07,4.6950276154371635e-07,9.070399695796359e-08,8.517149385767198e-08,9.410222698846837e-08,5.602066721621668e-07,4.6950276555435266e-07,1.5412079884755924e-07,8.542306119608046e-09,19.319161544381668,9.49045885161761,0.09490458851617611,False,False
first_order_abs,13,34,4.049963130729224e-07,3.5146302239652117e-07,5.353329067640123e-08,5.939747111938231e-08,6.560464118621211e-08,4.0499631381862855e-07,3.5146302934663254e-07,1.84126652616885e-09,1.977480113155354e-08,15.231557024512487,9.46148009439054,0.0946148009439054,False,False
first_order_abs,112,93,1.8775121915562393e-07,1.715425665122121e-07,1.620865264341183e-08,2.61056233075152e-08,2.9678436996860568e-08,1.877512261216907e-07,1.7154252418549731e-07,3.710264468653408e-08,2.4674176007551265e-07,9.448764218097395,12.03841593721161,0.09448764218097394,False,False
