layer,expert,loss_fn,beta_global,num_score_tokens,gradient_signed,gradient_abs,gradient_at_global_zero,ratio_to_global_zero_pct,ratio_valid,first_order_signed,first_order_abs
0,10,kl_div,0.25,4096,-8.179915056416576e-08,8.179915056416576e-08,-1.0925691995566922e-07,74.86862214068967,True,2.044978764104144e-08,2.044978764104144e-08
0,11,kl_div,0.25,4096,-4.9224640363831895e-08,4.9224640363831895e-08,-6.567497656817523e-08,74.95189634781715,True,1.2306160090957974e-08,1.2306160090957974e-08
0,12,kl_div,0.25,4096,-1.2585813280452385e-07,1.2585813280452385e-07,-1.681159886857131e-07,74.86386856387062,True,3.146453320113096e-08,3.146453320113096e-08
0,13,kl_div,0.25,4096,-3.5840936618569685e-07,3.5840936618569685e-07,-4.776560587060885e-07,75.0350298406313,True,8.960234154642421e-08,8.960234154642421e-08
0,14,kl_div,0.25,4096,-2.081053906977104e-07,2.081053906977104e-07,-2.7795840651378967e-07,74.86925591055515,True,5.20263476744276e-08,5.20263476744276e-08
0,15,kl_div,0.25,4096,-2.547406019459686e-08,2.547406019459686e-08,-3.3974737689845824e-08,74.97941684538863,True,6.368515048649215e-09,6.368515048649215e-09
0,16,kl_div,0.25,4096,-1.014042879887711e-06,1.014042879887711e-06,-1.3743684803557699e-06,73.78246040866823,True,2.5351071997192776e-07,2.5351071997192776e-07
0,17,kl_div,0.25,4096,-2.203973323844366e-07,2.203973323844366e-07,-2.9412016999685875e-07,74.93445022379474,True,5.509933309610915e-08,5.509933309610915e-08
0,18,kl_div,0.25,4096,-9.798126221483017e-08,9.798126221483017e-08,-1.3063481674180366e-07,75.00394202602787,True,2.4495315553707542e-08,2.4495315553707542e-08
0,19,kl_div,0.25,4096,-3.4409697491355473e-07,3.4409697491355473e-07,-4.587568724900848e-07,75.00639130392358,True,8.602424372838868e-08,8.602424372838868e-08
0,20,kl_div,0.25,4096,-7.274088886788377e-08,7.274088886788377e-08,-9.714013415873524e-08,74.88242578399056,True,1.8185222216970942e-08,1.8185222216970942e-08
0,21,kl_div,0.25,4096,-6.642589198690985e-07,6.642589198690985e-07,-8.908625375170232e-07,74.5635709096596,True,1.6606472996727462e-07,1.6606472996727462e-07
0,22,kl_div,0.25,4096,-7.490501729989774e-08,7.490501729989774e-08,-9.98884139846723e-08,74.988694195697,True,1.8726254324974434e-08,1.8726254324974434e-08
0,23,kl_div,0.25,4096,-1.6617489251302686e-07,1.6617489251302686e-07,-2.2158928203452888e-07,74.99229700429863,True,4.1543723128256715e-08,4.1543723128256715e-08
0,24,kl_div,0.25,4096,-5.8007392667036584e-08,5.8007392667036584e-08,-7.734071161280553e-08,75.002403594942,True,1.4501848166759146e-08,1.4501848166759146e-08
0,25,kl_div,0.25,4096,-4.498103045591506e-08,4.498103045591506e-08,-5.995891783072693e-08,75.01975032788833,True,1.1245257613978765e-08,1.1245257613978765e-08
0,26,kl_div,0.25,4096,-1.3024089895452562e-07,1.3024089895452562e-07,-1.752872407223549e-07,74.30141430591623,True,3.2560224738631405e-08,3.2560224738631405e-08
0,27,kl_div,0.25,4096,-1.501510809021056e-07,1.501510809021056e-07,-2.0127081512555378e-07,74.60151677154016,True,3.75377702255264e-08,3.75377702255264e-08
0,28,kl_div,0.25,4096,-2.936026106681311e-07,2.936026106681311e-07,-3.9198351942104637e-07,74.90177421279793,True,7.340065266703277e-08,7.340065266703277e-08
0,29,kl_div,0.25,4096,-8.302738763177331e-08,8.302738763177331e-08,-1.1071025340925189e-07,74.99521053831752,True,2.0756846907943327e-08,2.0756846907943327e-08
0,30,kl_div,0.25,4096,-1.3350700101000257e-07,1.3350700101000257e-07,-1.7803540686145425e-07,74.98901671502718,True,3.337675025250064e-08,3.337675025250064e-08
0,31,kl_div,0.25,4096,-2.0589505567158994e-07,2.0589505567158994e-07,-2.755677712684701e-07,74.71666760007216,True,5.1473763917897486e-08,5.1473763917897486e-08
0,32,kl_div,0.25,4096,-1.0620016865914295e-07,1.0620016865914295e-07,-1.4187752839234236e-07,74.85341044669266,True,2.6550042164785737e-08,2.6550042164785737e-08
0,33,kl_div,0.25,4096,-3.0142201978833327e-07,3.0142201978833327e-07,-4.0201327067279635e-07,74.97812678767623,True,7.535550494708332e-08,7.535550494708332e-08
0,34,kl_div,0.25,4096,-4.148972152506758e-07,4.148972152506758e-07,-5.540058509723167e-07,74.89040314691694,True,1.0372430381266895e-07,1.0372430381266895e-07
0,35,kl_div,0.25,4096,-8.551882899610064e-07,8.551882899610064e-07,-1.1484063975331082e-06,74.46739166535787,True,2.137970724902516e-07,2.137970724902516e-07
0,36,kl_div,0.25,4096,-3.169751749965144e-08,3.169751749965144e-08,-4.227530681077951e-08,74.97879942427548,True,7.92437937491286e-09,7.92437937491286e-09
0,37,kl_div,0.25,4096,-1.6419364357034283e-07,1.6419364357034283e-07,-2.1887728962610709e-07,75.01629970419657,True,4.104841089258571e-08,4.104841089258571e-08
0,38,kl_div,0.25,4096,-5.909400435655243e-08,5.909400435655243e-08,-7.879503272079091e-08,74.99711887416964,True,1.4773501089138108e-08,1.4773501089138108e-08
0,39,kl_div,0.25,4096,-9.284773483386743e-08,9.284773483386743e-08,-1.2380744607298766e-07,74.99365973443254,True,2.321193370846686e-08,2.321193370846686e-08
0,40,kl_div,0.25,4096,-1.5797534302919303e-07,1.5797534302919303e-07,-2.1051855725318092e-07,75.041053430365,True,3.949383575729826e-08,3.949383575729826e-08
0,41,kl_div,0.25,4096,-7.868117180009904e-08,7.868117180009904e-08,-1.0496240321344885e-07,74.96129032039694,True,1.967029295002476e-08,1.967029295002476e-08
0,42,kl_div,0.25,4096,-1.0148892215511296e-07,1.0148892215511296e-07,-1.353085821165223e-07,75.00553221946764,True,2.537223053877824e-08,2.537223053877824e-08
0,43,kl_div,0.25,4096,-4.967979272407774e-08,4.967979272407774e-08,-6.651334594209857e-08,74.69146532986804,True,1.2419948181019436e-08,1.2419948181019436e-08
0,44,kl_div,0.25,4096,-1.0851773879494431e-07,1.0851773879494431e-07,-1.4492018607370483e-07,74.88103744205335,True,2.7129434698736077e-08,2.7129434698736077e-08
0,45,kl_div,0.25,4096,-1.368506161725236e-07,1.368506161725236e-07,-1.8278566926710482e-07,74.86944502883522,True,3.42126540431309e-08,3.42126540431309e-08
0,46,kl_div,0.25,4096,-8.871177570313193e-08,8.871177570313193e-08,-1.1827098944650061e-07,75.00721530976989,True,2.2177943925782984e-08,2.2177943925782984e-08
0,47,kl_div,0.25,4096,-5.384575807454439e-08,5.384575807454439e-08,-7.185775174889386e-08,74.93381961449032,True,1.3461439518636098e-08,1.3461439518636098e-08
0,48,kl_div,0.25,4096,-3.64388750284661e-08,3.64388750284661e-08,-4.8730775858985e-08,74.77589754349763,True,9.109718757116525e-09,9.109718757116525e-09
0,49,kl_div,0.25,4096,-1.10608294079384e-07,1.10608294079384e-07,-1.4742547449486665e-07,75.02658170738015,True,2.7652073519846e-08,2.7652073519846e-08
0,50,kl_div,0.25,4096,-2.4908725038130797e-07,2.4908725038130797e-07,-3.357540094839351e-07,74.18742393103905,True,6.227181259532699e-08,6.227181259532699e-08
0,51,kl_div,0.25,4096,-9.885068763537674e-08,9.885068763537674e-08,-1.317887665663875e-07,75.00691463379128,True,2.4712671908844186e-08,2.4712671908844186e-08
0,52,kl_div,0.25,4096,-8.589313793549991e-08,8.589313793549991e-08,-1.1451821535501949e-07,75.00390891459617,True,2.1473284483874977e-08,2.1473284483874977e-08
0,53,kl_div,0.25,4096,-1.554809969661619e-07,1.554809969661619e-07,-2.0916769472023589e-07,74.33317901892998,True,3.887024924154048e-08,3.887024924154048e-08
0,54,kl_div,0.25,4096,-6.254699513874584e-08,6.254699513874584e-08,-8.333949352845593e-08,75.05084623221214,True,1.563674878468646e-08,1.563674878468646e-08
0,55,kl_div,0.25,4096,-7.866789530908136e-08,7.866789530908136e-08,-1.0490202839719132e-07,74.99177710007716,True,1.966697382727034e-08,1.966697382727034e-08
0,56,kl_div,0.25,4096,-1.388051700246251e-07,1.388051700246251e-07,-1.8501071963328286e-07,75.02547436157018,True,3.470129250615628e-08,3.470129250615628e-08
0,57,kl_div,0.25,4096,-3.721791301813937e-07,3.721791301813937e-07,-5.030052818710828e-07,73.99109782644011,True,9.304478254534843e-08,9.304478254534843e-08
0,58,kl_div,0.25,4096,-8.110335869560004e-08,8.110335869560004e-08,-1.081271001623918e-07,75.00742975053814,True,2.027583967390001e-08,2.027583967390001e-08
0,59,kl_div,0.25,4096,-1.1146989820076669e-07,1.1146989820076669e-07,-1.4902227007951296e-07,74.80083221205149,True,2.7867474550191673e-08,2.7867474550191673e-08
